"Apis",NA,"mellifera",NA,NA,"Extremadura",NA,38.93527,-6.417925,NA,2020,2,26,NA,NA,"juan manuel pérez rayego","John Ascher",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_50"
"Xylocopa",NA,"violacea",NA,NA,"Andalucía",NA,37.017798,-4.553178,NA,2020,2,28,NA,NA,"Susanne Vogel","Susanne Vogel",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_51"
"Xylocopa",NA,"violacea",NA,NA,"Cataluña",NA,41.367772,2.166907,NA,2020,2,27,NA,NA,"karsten_s","karsten_s",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_52"
"Bombus",NA,"lucorum",NA,NA,"Cataluña",NA,41.421589,2.179222,NA,2020,2,22,NA,NA,"gedaloop","gedaloop",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_53"
"Anthophora",NA,"plumipes",NA,NA,"Cataluña",NA,41.407417,2.216567,NA,2020,2,19,NA,NA,"manuelala","manuelala",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_54"
"Anthophora",NA,"plumipes",NA,NA,"Cataluña",NA,41.421597,2.179148,NA,2020,2,22,NA,NA,"gedaloop","gedaloop",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_55"
"Apis",NA,"mellifera",NA,NA,"Extremadura",NA,40.330637,-6.288196,NA,2020,2,27,NA,NA,"Gum_RockRose","John Ascher",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_56"
"Apis",NA,"mellifera",NA,NA,"Comunidad Valenciana",NA,38.741126,0.014226,NA,2020,2,11,NA,NA,"Beth Brand","Beth Brand",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_57"
"Apis",NA,"mellifera",NA,NA,"Cataluña",NA,42.243367,3.024545,NA,2020,2,10,NA,NA,"Jofre","Jofre",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_58"
"Xylocopa",NA,"violacea",NA,NA,"Andalucía",NA,36.577383,-4.602192,NA,2020,2,9,NA,NA,"djhird","djhird",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_59"
"Xylocopa",NA,"violacea",NA,NA,NA,"Spain  Lónguida",42.777298,-1.418038,NA,2020,2,10,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_60"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Pamplona",42.82265,-1.633522,NA,2020,2,19,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_61"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Monreal",42.723171,-1.526986,NA,2020,2,7,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_62"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Alhaurín el Grande",36.701648,-4.700823,NA,2020,2,5,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_63"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Jávea",38.76425,0.202496,NA,2020,2,6,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_64"
"Xylocopa",NA,"cantabrita",NA,NA,NA,"Spain  La Rocina",37.12526,-6.502573,NA,2020,2,22,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_65"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Mendigorría",42.620419,-1.843171,NA,2020,2,15,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_66"
