"Osmia",NA,"nasoproducta",NA,"Spain","Cáceres","El Torno",40.136996229853,-5.93032592253274,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",16,45,0,0,NA,NA,"JERTE2014_6AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_214"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","El Torno",40.136996229853,-5.93032592253274,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,22,0,0,NA,NA,"JERTE2014_6AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_215"
"Osmia",NA,"tricornis",NA,"Spain","Cáceres","El Torno",40.136996229853,-5.93032592253274,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,8,0,0,NA,NA,"JERTE2014_6AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_216"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","El Torno",40.1199568417017,-5.94087923238516,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",26,128,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_7AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_217"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","El Torno",40.1199568417017,-5.94087923238516,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,8,0,0,NA,NA,"JERTE2014_7AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_218"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","El Torno",40.1158761406407,-5.95462997113545,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",49,93,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_8AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_219"
"Osmia",NA,"emarginata",NA,"Spain","Cáceres","El Torno",40.1158761406407,-5.95462997113545,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,15,0,0,NA,NA,"JERTE2014_8AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_220"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","El Torno",40.1226430054448,-5.95435220047947,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",41,86,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_9AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_221"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","El Torno",40.1226430054448,-5.95435220047947,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,6,0,0,NA,NA,"JERTE2014_9AS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_222"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Casas del Castañar",40.1063065080985,-5.9102163825767,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,3,0,0,NA,NA,"JERTE2014_1AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_223"
"Megachile",NA,"centuncularis",NA,"Spain","Cáceres","Casas del Castañar",40.1063065080985,-5.9102163825767,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,1,0,0,NA,NA,"JERTE2014_1AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_224"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Casas del Castañar",40.1063065080985,-5.9102163825767,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,34,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_1AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_225"
"Osmia",NA,"cornuta",NA,"Spain","Cáceres","Casas del Castañar",40.1063065080985,-5.9102163825767,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,0,0,0,NA,NA,"JERTE2014_1AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_226"
"Osmia ",NA,"submicans",NA,"Spain","Cáceres","Casas del Castañar",40.1063065080985,-5.9102163825767,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,2,0,0,NA,NA,"JERTE2014_1AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_227"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Casas del Castañar",40.1110483015561,-5.91448885041248,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,0,0,0,NA,NA,"JERTE2014_2AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_228"
"Hoplitis",NA,"adunca",NA,"Spain","Cáceres","Casas del Castañar",40.1110483015561,-5.91448885041248,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",12,21,0,0,NA,NA,"JERTE2014_2AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_229"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Casas del Castañar",40.1110483015561,-5.91448885041248,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",50,153,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_2AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_230"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","Casas del Castañar",40.1110483015561,-5.91448885041248,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,12,0,0,NA,NA,"JERTE2014_2AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_231"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Casas del Castañar",40.1173790430337,-5.91193873142328,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,2,0,0,NA,NA,"JERTE2014_3AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_232"
"Hoplitis",NA,"adunca",NA,"Spain","Cáceres","Casas del Castañar",40.1173790430337,-5.91193873142328,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",7,0,0,0,NA,NA,"JERTE2014_3AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_233"
"Megachile",NA,"rotundata",NA,"Spain","Cáceres","Casas del Castañar",40.1173790430337,-5.91193873142328,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,3,0,0,NA,NA,"JERTE2014_3AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_234"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Casas del Castañar",40.1173790430337,-5.91193873142328,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",9,20,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_3AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_235"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","Casas del Castañar",40.1173790430337,-5.91193873142328,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,10,0,0,NA,NA,"JERTE2014_3AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_236"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","Casas del Castañar",40.1173790430337,-5.91193873142328,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",16,28,0,0,NA,NA,"JERTE2014_3AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_237"
"Chalicodoma ",NA,"ericetorum",NA,"Spain","Cáceres","Cabrero",40.1089927363499,-5.88530390042944,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,2,0,0,NA,NA,"JERTE2014_4AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_238"
"Megachile",NA,"rotundata",NA,"Spain","Cáceres","Cabrero",40.1089927363499,-5.88530390042944,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",7,5,0,0,NA,NA,"JERTE2014_4AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_239"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Cabrero",40.1089927363499,-5.88530390042944,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,3,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_4AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_240"
"Osmia ",NA,"rufa",NA,"Spain","Cáceres","Cabrero",40.1089927363499,-5.88530390042944,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,19,0,0,NA,NA,"JERTE2014_4AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_241"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Cabrero",40.1165181259255,-5.88513170593738,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",7,6,0,0,NA,NA,"JERTE2014_5AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_242"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Cabrero",40.1165181259255,-5.88513170593738,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",20,30,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_5AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_243"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","Cabrero",40.1165181259255,-5.88513170593738,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,14,0,0,NA,NA,"JERTE2014_5AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_244"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Cabrero",40.1206347113464,-5.89591563594086,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,1,0,0,NA,NA,"JERTE2014_6AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_245"
"Hoplitis",NA,"adunca",NA,"Spain","Cáceres","Cabrero",40.1206347113464,-5.89591563594086,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",7,6,0,0,NA,NA,"JERTE2014_6AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_246"
"Osmia ",NA,"caerulescens",NA,"Spain","Cáceres","Cabrero",40.1206347113464,-5.89591563594086,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",20,52,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_6AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_247"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","Cabrero",40.1206347113464,-5.89591563594086,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",7,4,0,0,NA,NA,"JERTE2014_6AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_248"
"Hoplitis",NA,"adunca",NA,"Spain","Cáceres","Valdastillas",40.1326517736622,-5.86493062984296,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,0,0,0,NA,NA,"JERTE2014_7AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_249"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Valdastillas",40.1326517736622,-5.86493062984296,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",17,52,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_7AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_250"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","Valdastillas",40.1326517736622,-5.86493062984296,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,0,0,0,NA,NA,"JERTE2014_7AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_251"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Valdastillas",40.1347657207221,-5.86894752658157,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,1,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_252"
"Hylaeus",NA,"punctulatissimus",NA,"Spain","Cáceres","Valdastillas",40.1347657207221,-5.86894752658157,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,0,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_253"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Valdastillas",40.1347657207221,-5.86894752658157,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",9,49,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_254"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","Valdastillas",40.1347657207221,-5.86894752658157,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,18,0,0,NA,NA,"JERTE2014_8AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_255"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Valdastillas",40.1393491678557,-5.87713132421893,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",21,77,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_9AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_256"
"Osmia",NA,"emarginata",NA,"Spain","Cáceres","Valdastillas",40.1393491678557,-5.87713132421893,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,7,0,0,NA,NA,"JERTE2014_9AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_257"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","Valdastillas",40.1393491678557,-5.87713132421893,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",3,9,0,0,NA,NA,"JERTE2014_9AU","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_258"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Cabezuela del Valle",40.2031233408637,-5.79667150252101,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",1,2,0,0,NA,NA,"JERTE2014_1CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_259"
"Megachile",NA,"centuncularis",NA,"Spain","Cáceres","Cabezuela del Valle",40.2031233408637,-5.79667150252101,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,0,0,0,NA,NA,"JERTE2014_1CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_260"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",40.2031233408637,-5.79667150252101,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",39,117,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_1CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_261"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Cabezuela del Valle",40.207965145943,-5.79293241586055,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,1,0,0,NA,NA,"JERTE2014_2CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_262"
"Hoplitis",NA,"adunca",NA,"Spain","Cáceres","Cabezuela del Valle",40.207965145943,-5.79293241586055,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,3,0,0,NA,NA,"JERTE2014_2CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_263"
"Osmia ",NA,"caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",40.207965145943,-5.79293241586055,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",42,177,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_2CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_264"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Cabezuela del Valle",40.2167709562968,-5.79418251006985,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",4,12,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_265"
"Osmia",NA,"emarginata",NA,"Spain","Cáceres","Cabezuela del Valle",40.2167709562968,-5.79418251006985,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",6,21,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_266"
"Osmia",NA,"rufa",NA,"Spain","Cáceres","Cabezuela del Valle",40.2167709562968,-5.79418251006985,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",12,38,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_267"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","Cabezuela del Valle",40.2167709562968,-5.79418251006985,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,7,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_268"
"Protosmia",NA,"glutinosa",NA,"Spain","Cáceres","Cabezuela del Valle",40.2167709562968,-5.79418251006985,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,4,0,0,NA,NA,"JERTE2014_3CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_269"
"Hoplitis",NA,"adunca",NA,"Spain","Cáceres","Navaconcejo",40.1715445872564,-5.84400735782069,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",5,3,0,0,NA,NA,"JERTE2014_4CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_270"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Navaconcejo",40.1715445872564,-5.84400735782069,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",18,53,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_4CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_271"
"Chalicodoma ",NA,"ericetorum",NA,"Spain","Cáceres","Navaconcejo",40.1741196392001,-5.85228560871231,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,1,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_272"
"Megachile",NA,"rotundata",NA,"Spain","Cáceres","Navaconcejo",40.1741196392001,-5.85228560871231,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,2,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_273"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Navaconcejo",40.1741196392001,-5.85228560871231,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",16,17,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_274"
"Osmia",NA,"cornuta",NA,"Spain","Cáceres","Navaconcejo",40.1741196392001,-5.85228560871231,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",11,36,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_275"
"Osmia",NA,"submicans",NA,"Spain","Cáceres","Navaconcejo",40.1741196392001,-5.85228560871231,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,1,0,0,NA,NA,"JERTE2014_5CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_276"
"Anthidium",NA,"florentinum",NA,"Spain","Cáceres","Navaconcejo",40.1775947438306,-5.85202171096779,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",0,3,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_277"
"Chalicodoma ",NA,"ericetorum",NA,"Spain","Cáceres","Navaconcejo",40.1775947438306,-5.85202171096779,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",2,3,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_278"
"Osmia",NA,"caerulescens",NA,"Spain","Cáceres","Navaconcejo",40.1775947438306,-5.85202171096779,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",30,122,0,0,"https://doi.org/10.1111/een.13000",NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, V. de Paz, J. Tormos, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_279"
"Osmia",NA,"cornuta",NA,"Spain","Cáceres","Navaconcejo",40.1775947438306,-5.85202171096779,"GPS",2014,10,9,"2014-04-15","2014-10-09","E.Tobajas y N. Rosas-Ramos","E. Tobajas",8,12,0,0,NA,NA,"JERTE2014_6CS","E. Tobajas, N. Rosas-Ramos, JD. Asís, L. Baños-Picón","TRAP-NEST",NA,"5_Banos-Picon_280"
