Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries
Lithurgus ;NA;crysurus;NA;Spain;Málaga;Parauta, P. N. Sierra de las Nieves, ;36,666;-5,055;20m;2021;may;29;NA;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Chronanthus fontanesii;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;NA;1000 m asl
Megachile ;NA;centucularis;NA;Spain;Málaga;Parauta, P. N. Sierra de las Nieves;36,680;-5,050;20m;2021;july;14;NA;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Ptilostemon hispanicum;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;NA;1400 m asl
Anthidium ;NA;manicatum;NA;Spain;Málaga;Ronda, P. N. Sierra de las Nieves;36,695;-5,042;20m;2021;july;29;NA;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Achillea millenifolium;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;NA;1300 m asl
Flavipanurgus ;NA;venustus;NA;Spain;Málaga;Ronda, P. N. Sierra de las Nieves;36,695;-5,042;20m;2021;june;5;NA;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Cistus crispus;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;NA;1300 m asl
Megachile ;NA;apicalis;NA;Spain;Málaga;Parauta, P. N. Sierra de las Nieves;36,680;-5,050;20m;2021;june;9;NA;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Thymus granatensis;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;NA;1400 m asl
Colletes ;NA;acutus;NA;Spain;Málaga;Parauta, P. N. Sierra de las Nieves;36,680;-5,050;20m;2021;june;19;NA;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Santolina chamaecyparissus;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;NA;1400 m asl
Anthidium ;NA;manicatum;NA;Spain;Málaga;Ronda, P. N. Sierra de las Nieves;36,689;-5,022;20m;2021;july;14;;NA;Yasmine Antonini/Montserrat Arista/Juan Arroyo;Yasmine Antonini;;;NA;NA;NA;Lavandula lanata;NA;;NA;1700m asl
