Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries;uid
Megachile;Callomegachile;sculpturalis;NA;Spain;Gerona;Blanes;NA;NA;NA;2020;6;15;NA;NA;C. Herranz;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;70_Ortiz_11
Megachile;Callomegachile;sculpturalis;NA;Spain;Gerona;Sant Antoni de Calonge;NA;NA;NA;2020;7;26;NA;NA;N. Vicens;NA;1;NA;NA;NA;NA;Vitex agnus-castus;NA;NA;NA;NA;70_Ortiz_12
Megachile;Callomegachile;sculpturalis;NA;Spain;Gerona;NA;NA;NA;NA;2020;7;30;NA;NA;N. Vicens;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70_Ortiz_13
Megachile;Eutricharaea;burdigalensis;NA;Spain;Jaén;Bco. Canal Escalón, Sierra de Cazorla;37.75831; -2.98864;30SWG0179;1994;6;27;NA;NA;F. J. Ortiz-Sánchez;NA;1;NA;NA;NA;NA;NA;NA;NA;1250 m;Primeros datos para la fauna ibérica;70_Ortiz_14
Xylocopa ;Koptortosoma;pubescens;NA;Spain;Málaga;Cortes de la Frontera;NA;NA;NA;2019;8;29;NA;NA;R. Owen;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;70_Ortiz_15
Xylocopa ;Koptortosoma;pubescens;NA;Spain;Málaga;Alcazaba (Málaga);36.71320; -4.42198;30SUF7364;2020;8;23;NA;NA;F. J. Ortiz-Sánchez;NA;1;NA;NA;NA;NA;Vitex agnus-castus;NA;NA;NA;NA;70_Ortiz_16
Nomada;NA;sabulosa;NA;Spain;Cáceres;Dehesa Boyal (Santibáñez el Bajo);40.19449; -6.23927;29TQE3553;2010;6;17;NA;NA;G. González Bornay;NA;NA;NA;NA;NA;NA;NA;NA;NA;410 m;NA;70_Ortiz_17
Nomada;NA;umbrosa;NA;Spain;Cádiz;Vejer de la Frontera;NA;NA;NA;2012;4;17;NA;NA;W. Kuijken;NA;1;NA;NA;NA;NA;NA; J. Smit;NA;NA;NA;70_Ortiz_18
Anthophora;Anthophora;punctilabris;NA;Spain;Almería;San Agustín (El Ejido);36.68543; -2.77614;30SWF26;1992;4;23;NA;NA;F. J. Ortiz-Sánchez;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;70_Ortiz_19
Anthophora;Anthophora;punctilabris;NA;Spain;Almería;Ermita Virgen de la Cabeza, Sierra de María (María);37.68338; -2.18343;30SWG7271;1994;5;7;NA;NA;F. J. Ortiz-Sánchez;NA;1;NA;NA;NA;NA;NA;NA;NA;1400 m;NA;70_Ortiz_20
Anthophora;Anthophora;punctilabris;NA;Spain;Almería;El Ejido;36.78467; -2.82068;30SWF1671;2006;3;25;NA;NA;F. J. Ortiz-Sánchez;NA;1;1;NA;NA;NA;NA;NA;NA;80 m;NA;70_Ortiz_21
Anthophora;Anthophora;punctilabris;NA;Spain;Almería;Fuente Alta, Sierra de Gádor (Dalías);36.86581; -2.83171;30SWF1580;2007;6;8;NA;NA;F. J. Ortiz-Sánchez;NA;1;NA;NA;NA;NA;NA;NA;NA;1600 m;NA;70_Ortiz_22
Anthophora;Anthophora;punctilabris;NA;Spain;Almería;San Miguel de Cabo de Gata ;36.78243; -2.24913;30SWF6771;2008;3;26;NA;NA;F. J. Ortiz-Sánchez;NA;2;7;NA;NA;NA;NA;NA;NA;5 m;NA;70_Ortiz_23
Anthophora;Anthophora;punctilabris;NA;Spain;Almería;San Miguel de Cabo de Gata ;36.78243; -2.24913;30SWF6771;2008;4;23;NA;NA;F. J. Ortiz-Sánchez;NA;4;1;NA;NA;NA;NA;NA;NA;5 m;NA;70_Ortiz_24
Anthophora;Anthophora;punctilabris;NA;Spain;Granada;Cerro de las Pipas, Sierra Nevada (Monachil);37.08110; -3.52879;30SVG5304;1994;5;10;NA;NA;F. J. Ortiz-Sánchez;NA;1;NA;NA;NA;NA;NA;NA;NA;1400 m;NA;70_Ortiz_25
Anthophora;Anthophora;punctilabris;NA;Portugal;Algarve;Guia;NA;NA;NA;2009;3;12;NA;NA;D.W. Baldock;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;70_Ortiz_26
