Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;"Coordinate precision (e.g. GPS; ~10km) ";Year;month;day;Collector;Determined by;Female;Male;Worker;Not specified;Reference (doi);Flowers visited;Local Box No.;Local_ID;Authors to give credit;Any other additional data;Notes and queries;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000813;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000814;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000815;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000816;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000817;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000818;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000819;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000820;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa ;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000821;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000822;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000823;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000824;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000825;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000826;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000827;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000828;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000829;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000830;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000831;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000832;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000833;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000834;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000835;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000836;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000837;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000838;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000839;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000840;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000841;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000842;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000843;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000844;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000845;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000846;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000847;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000848;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000849;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000850;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000851;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000852;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000853;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000854;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000855;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000856;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000857;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000858;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000859;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000860;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000861;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000862;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000863;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000864;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000865;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000866;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000867;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000868;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000869;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000870;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000871;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000872;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000873;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000874;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000875;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000876;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;callosa;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000877;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000878;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000879;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000880;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000881;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000882;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000883;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000884;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;dallatorreana;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;3;APO000885;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000886;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000887;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000888;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000889;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000890;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000891;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000892;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000893;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000894;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000895;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000896;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000897;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000898;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000899;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000900;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000901;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000902;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000903;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000904;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;9;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000905;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;9;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000906;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000907;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires ;41,259473;-6,48119;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000908;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires ;41,259473;-6,48119;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000909;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires ;41,259473;-6,48119;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000910;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires ;41,259473;-6,48119;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000911;F. Torres;Fuego 2002;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000912;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000913;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000914;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000915;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000916;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000917;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000918;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000919;F. Torres;Fuego 1998;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000920;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000921;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000922;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000923;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000924;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000925;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000926;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000927;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000928;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000929;F. Torres;Fuego 2004;NA;;;;
Ceratina;Euceratina;cyanea;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;3;APO000930;F. Torres;Fuego 2002;NA;;;;
