Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries;uid
Melitta;Melitta;tricincta;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;ISSN: 0210-8984; Lotus creticus;NA;NA;NA;NA;67_ornosa_1
Dasypoda;NA;cingulata;NA;Spain;Valladolid;Río Adaja;41.22358;-4.718;30TUL5665;1994;5;24;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;NA;NA;NA;NA;NA;67_ornosa_2
Dasypoda;NA;cingulata;NA;Spain;Valladolid;Torre Caída;41.20503;-4.75329;30TUL5363;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;1;4;0;0;;NA;NA;NA;NA;NA;67_ornosa_3
Dasypoda;NA;crassicornis;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Galactites Tomentosa;NA;NA;NA;NA;67_ornosa_4
Dasypoda;NA;dusmeti;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Galactites Tomentosa;NA;NA;NA;NA;67_ornosa_5
Dasypoda;NA;visnaga;NA;Spain;Valladolid;Arroyo del Ramo;41.20237;-4.92019;30TUL3963;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;0;2;0;0;;Scolymus hispanicus;NA;NA;NA;NA;67_ornosa_6
Megachile;NA;leachella;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;2;0;0;0;;Lathyrus pratensis;NA;NA;NA;NA;67_ornosa_7
Osmia;Osmia;cornuta;NA;Spain;Valladolid;Bobadilla del Campo;41.20074;-5.01554;30TUL3163;1994;2;9;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;NA;NA;NA;NA;NA;67_ornosa_8
Osmia;Osmia;cornuta;NA;Spain;Valladolid;Río Adaja;41.22358;-4.718;30TUL5665;1994;5;24;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;NA;NA;NA;NA;NA;67_ornosa_9
Osmia;Chalcosmia;niveocincta;NA;Spain;Valladolid;Torre Caída;41.20503;-4.75329;30TUL5363;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Malva hispánica;NA;NA;NA;NA;67_ornosa_10
Osmia;Chalcosmia;dimidiata;NA;Spain;Valladolid;Torre Caída;41.20503;-4.75329;30TUL5363;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Malva hispánica;NA;NA;NA;NA;67_ornosa_11
Anthidium;Anthidium;manicatum;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Lathyrus pratensis;NA;NA;NA;NA;67_ornosa_12
Amegilla ;Micramegilla;fasciata;NA;Spain;Valladolid;Torre Caída;41.20503;-4.75329;30TUL5363;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;1;1;0;0;;Medicago sativa;NA;NA;NA;NA;67_ornosa_13
Anthophora;Anthophora;fulvitarsis;NA;Spain;Valladolid;Río Adaja;41.22358;-4.718;30TUL5665;1994;4;11;NA;NA;C. Ornosa & M.D. Martínez;NA;0;5;0;0;;Astragalus lusitanicus;NA;NA;NA;NA;67_ornosa_14
Anthophora;Anthophora;plumipes;NA;Spain;Valladolid;Río Adaja;41.22358;-4.718;30TUL5665;1994;4;11;NA;NA;C. Ornosa & M.D. Martínez;NA;0;4;0;0;;Astragalus lusitanicus;NA;NA;NA;NA;67_ornosa_15
Anthophora;Anthophora;salviae;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;6;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Galactites tomentosa;NA;NA;NA;NA;67_ornosa_16
Anthophora;Paramegilla;femorata;NA;Spain;Valladolid;Arroyo del Ramo;41.20237;-4.92019;30TUL3963;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;0;3;0;0;;NA;NA;NA;NA;NA;67_ornosa_17
Anthophora;Paramegilla;femorata;NA;Spain;Valladolid;Torre Caída;41.20503;-4.75329;30TUL5363;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;NA;NA;NA;NA;NA;67_ornosa_18
Anthophora;Paramegilla;quadricolor;NA;Spain;Valladolid;Río Adaja;41.2234;-4.72992;30TUL5565;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;3;0;0;0;;Laíhyrus pratensis;NA;NA;NA;NA;67_ornosa_19
Anthophora;Lophanthophora;robusta;NA;Spain;Valladolid;Arroyo del Ramo;41.20237;-4.92019;30TUL3963;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;6;0;0;0;;Echiitm plantagineitm;NA;NA;NA;NA;67_ornosa_20
Heliophila;Heliophila;bimaculata;NA;Spain;Valladolid;Torre Caída;41.20503;-4.75329;30TUL5363;1994;6;29;NA;NA;C. Ornosa & M.D. Martínez;NA;14;0;0;0;;Echiitm plantagineitm;NA;NA;NA;NA;67_ornosa_21
Eucera;NA;cineraria;NA;Spain;Valladolid;Molino del Runel;41.23258;-4.71823;30TUL5666;1994;5;24;NA;NA;C. Ornosa & M.D. Martínez;NA;0;3;0;0;;NA;NA;NA;NA;NA;67_ornosa_22
Eucera;NA;cineraria;NA;Spain;Valladolid;Monte Mohago;41.25059;-4.71871;30TUL5668;1994;5;24;NA;NA;C. Ornosa & M.D. Martínez;NA;0;5;0;0;;NA;NA;NA;NA;NA;67_ornosa_23
