Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries
Andrena;Chrysandrena;hesperis;;Spain;A Coruña;Elviña;43.330111;-8.414682;75;2024;4;27;;;YRL, LTB;PAF;1;1;0;;https://doi.org/10.70186/baeeNRAG6999;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Cnemidrandrena;dendiculata;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2023;7;19;;;YRL, MSG;ANC;1;;0;;https://doi.org/10.70186/baeeNRAG7000;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;allosa;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2023;3;29;;;LPN, MDB;ANC;3;1;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;allosa;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2023;4;15;;;LPN, MDB;ANC;1;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;angustior;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2023;3;30;;;MSG;PAF;2;0;0;;https://doi.org/10.70186/baeeNRAG6996;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;angustior;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;5;31;;;LPN, MDB;AAG;1;0;0;;https://doi.org/10.70186/baeeNRAG6997;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;angustior;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2023;3;29;;;LPN, MDB;ANC;0;1;0;;https://doi.org/10.70186/baeeNRAG6998;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;angustior;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;4;17;;;MDB, SBP;PAF;0;3;0;;https://doi.org/10.70186/baeeNRAG6999;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;angustior;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2023;6;14;;;DBT,YJR;ANC;3;0;0;;https://doi.org/10.70186/baeeNRAG7000;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Euandrena;angustior;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;5;7;;;MDB, CFA;PAF;0;1;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Melandrena;barbareae;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;4;17;;;MDB, SBP;CFA;0;1;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Melandrena;morio;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2023;3;30;;;MSG;YJR;0;1;0;;https://doi.org/10.70186/baeeNRAG6996;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Melandrena;morio;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2023;4;16;;;LPN, MDB;ANC;1;0;0;;https://doi.org/10.70186/baeeNRAG6997;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Plastandrena;agilissima;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;4;15;;;MDB, SBP;CFA;0;1;0;;https://doi.org/10.70186/baeeNRAG6998;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Plastandrena;agilissima;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;5;1;;;IJF, PAF;LPN, MDB;0;1;0;;https://doi.org/10.70186/baeeNRAG6999;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Simandrena;dorsata;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2024;4;16;;;MDB, SBP;AAG;2;0;0;;https://doi.org/10.70186/baeeNRAG7000;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Taeniandrena;afzeliella;;Spain;A Coruña;Embalse de Abegondo-Cecebre;43.270219;-8.275169;47;2024;5;24;;;MDB, ANC;AAG, PAF;1;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Andrena;Petrusianna;caudata;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;6;1;;;LPN, MDB;IJF, AAG;2;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Anthophora;Anthophora;crinipes;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;4;15;;;MDB, SBP;GCT;0;1;0;;https://doi.org/10.70186/baeeNRAG6996;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Anthophora;Caranthophora;pubescens;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;5;8;;;MDB, CFA;ANC;1;0;0;;https://doi.org/10.70186/baeeNRAG6997;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Anthophora;Paramegilla;femorata;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2024;8;6;;;GMC, SBP;IJF;1;0;0;;https://doi.org/10.70186/baeeNRAG6998;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Anthophora;Pyganthophora;aestivalis;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;5;8;;;MDB, CFA;GCT;0;1;0;;https://doi.org/10.70186/baeeNRAG6999;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Anthophora;Pyganthophora;retusa;;Spain;A Coruña;Embalse de Abegondo-Cecebre;43.270219;-8.275169;47;2024;4;16;;;MDB, SBP;GCT;1;0;0;;https://doi.org/10.70186/baeeNRAG7000;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Bombus;Psithyrus;norvegicus;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;5;31;;;LPN, MDB;GCT;0;1;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Ceratina;Euceratina;chalybea;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2023;9;12;;;LPN, MDB;MGF;1;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Ceratina;Euceratina;cyanea;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2023;9;28;;;YRL, MSG;MGF;0;1;0;;https://doi.org/10.70186/baeeNRAG6996;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;longicornis;;Spain;A Coruña;Paderne;43.293034;-8.17196;167;2023;6;20;;;YRL, MSG;AAG;1;0;0;;https://doi.org/10.70186/baeeNRAG6997;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrescens;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;4;15;;;MDB, SBP;AAG;0;2;0;;https://doi.org/10.70186/baeeNRAG6998;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrescens;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;5;8;;;MDB, CFA;MGF;0;1;0;;https://doi.org/10.70186/baeeNRAG6999;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrescens;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;6;1;;;LPN, MDB;IJF;1;0;0;;https://doi.org/10.70186/baeeNRAG7000;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrescens;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;6;20;;;LPN, MDB;AAG;1;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrescens;;Spain;A Coruña;Embalse de Abegondo-Cecebre;43.270219;-8.275169;47;2024;5;24;;;MDB, ANC;ANC;1;1;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrescens;;Spain;A Coruña;Elviña;43.330111;-8.414682;75;2024;4;27;;;YRL, LTB;AAG;1;0;0;;https://doi.org/10.70186/baeeNRAG6996;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrifacies;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;5;8;;;MDB, CFA;MGF;0;1;0;;https://doi.org/10.70186/baeeNRAG6997;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;nigrifacies;;Spain;Ourense;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;6;20;;;LPN, MDB;MGF;0;1;0;;https://doi.org/10.70186/baeeNRAG6998;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;taurica;;Spain;A Coruña;Embalse de Abegondo-Cecebre;43.270219;-8.275169;47;2024;8;8;;;GMC,JGV;GCT;1;0;0;;https://doi.org/10.70186/baeeNRAG6999;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Eucera;Eucera;taurica;;Spain;A Coruña;Embalse de Abegondo-Cecebre;43.270219;-8.275169;47;2023;6;30;;;EPT, MCV;ANC;0;1;0;;https://doi.org/10.70186/baeeNRAG7000;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Nomada;Gestamea;carnifex;;Spain;A Coruña;Enciña da Lastra (Rubiá);42.46636;-6.830709;717;2024;5;8;;;MDB, CFA;MGF, PAF, AAG;2;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Nomada;Gestamea;similis;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;7;11;;;LPN, GCT;MGF;1;0;0;;https://doi.org/10.70186/baeeNRAG6995;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Nomada;Heminomada;bisfasciata;;Spain;A Coruña;Elviña;43.330111;-8.414682;75;2024;4;11;;;LTB, YRL;MGF, PAF;0;1;0;;https://doi.org/10.70186/baeeNRAG6996;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
Nomada;Heminomada;lathburiana;;Spain;Lugo;Folgoso do Courel;42.614264;-7.095675;1280;2024;5;31;;;LPN, MDB;PAF;1;0;0;;https://doi.org/10.70186/baeeNRAG6997;;UCME;"Núñez Carbajal, A.; Álvarez Fidalgo, P.; Jiménez Fernández, I.; Fernández Álvarez, C.; Asenjo Guerra, Á.; Jiménez Rodríguez, Y.; López Dos Santos, N.; González-Ferreiro, M.; Cabezas Torrero, G & Yanguas-Fernandez, E. ";"2023, pantraps; 2024, transects";
