Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries;uid
Andrena;Agandrena;agilissima;NA;Spain;Asturias;Oviedo (Montecerrao);43.31455; -5.95954;30TTP60;2019;5;21;NA;NA;Marián Álvarez Fidalgo;Marián Álvarez Fidalgo;1;0;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Cruciferae;NA;;280;additional data is altitud in meters;59_Alvarez_1
Andrena;Agandrena;agilissima;NA;Spain;Asturias;Playa de Peñarronda. Castropol;43.51580; -7.02039;29TPJ62;2019;5;12;NA;NA;Marián Álvarez Fidalgo;Piluca Álvarez Fidalgo;1;0;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Artotheca calendula;NA;;2;additional data is altitud in meters;59_Alvarez_2
Andrena;biareolina;lagopus;NA;Spain;Asturias;Ozanes. Parres;43.33130; -5.22029;30TUP20;2018;4;14;NA;NA;Marián Álvarez Fidalgo;Piluca Álvarez Fidalgo;1;0;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Cruciferae;NA;;41;additional data is altitud in meters;59_Alvarez_3
Andrena;biareolina;lagopus;NA;Spain;Asturias;Ribadesella;43.42361; -5.10013;30TUP31;2019;3;31;NA;NA;Marián Álvarez Fidalgo;Marián Álvarez Fidalgo;1;1;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Brassica napus;NA;;10;additional data is altitud in meters;59_Alvarez_4
Andrena;biareolina;lagopus;NA;Spain;León;Cogorderos. Villamejil;42.50515; -6.07896;29TQH41;2018;5;6;NA;NA;Piluca Álvarez Fidalgo;Piluca Álvarez Fidalgo;1;0;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Brassica oleracea;NA;;910;additional data is altitud in meters;59_Alvarez_5
Andrena;biareolina;lagopus;NA;Spain;León;Val de San Lorenzo;42.32828; -6.20852;29TQG39;2018;5;6;NA;NA;Piluca Álvarez Fidalgo;Piluca Álvarez Fidalgo;0;1;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Lepidium heterophyllum;NA;;900;additional data is altitud in meters;59_Alvarez_6
Andrena;Carandrena;ranunculi;NA;Spain;Asturias;Aveno. Siero;43.32066; -5.71320;30TTP80;2019;4;30;NA;NA;Jairo Robla Suárez;Piluca Álvarez Fidalgo;2;1;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Ranunculus bulbosus;NA;;270;additional data is altitud in meters;59_Alvarez_7
Andrena;Carandrena;ranunculi;NA;Spain;Asturias;Avilés (Camino del Caliero). Avilés;43.49440; -5.96832;30TTP62;2019;4;13;NA;NA;Marián Álvarez Fidalgo y Piluca Álvarez Fidalgo;Piluca Álvarez Fidalgo;0;3;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Ranunculus bulbosus;NA;;40;additional data is altitud in meters;59_Alvarez_8
Andrena;Charitandrena;hattorfiana;NA;Spain;Asturias;Caspio la Vega. Piloña;43.32625; -5.46678;30TUP00;2019;6;16;NA;NA;Marián Álvarez Fidalgo;Piluca Álvarez Fidalgo;1;0;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Knautia nevadensis;NA;;320;additional data is altitud in meters;59_Alvarez_9
Andrena;Charitandrena;hattorfiana;NA;Spain;Asturias;Labra. Cangas de Onís;43.33363; -5.09703;30TUP30;2018;6;24;NA;NA;Piluca Álvarez Fidalgo;Piluca Álvarez Fidalgo;1;1;0;NA;Boln. Asoc. esp. Ent., 44 (1-2): 77-138, 29-06-2020;Knautia nevadensis;NA;;170;additional data is altitud in meters;59_Alvarez_10
