Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries;uid
Dasypoda;NA;cingulata;NA;Spain;Cáceres;Jarandilla de la Vera;40.12497;-5.6523;30TTK7445;1990;6;18;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;ISSN: 0210-8984;Lavatera trimestris;NA;NA;Vegetación:Robledal;NA;65_Ornosa_1
Dasypoda;NA;cingulata;NA;Spain;Cáceres;Navaconcejo. Río Jerte;40.17451;-5.84211;30TTK5851;1992;6;16;NA;NA;C. Ornosa & M.D. Martínez;NA;4;5;0;0;;Tolpis barbata;NA;NA;Vegetación:Pradera;NA;65_Ornosa_2
Dasypoda;NA;crassicornis;NA;Spain;Cáceres;Puerto de Perales, Ribera de Acebo;40.14103;-6.67572;29TPE9846;1991;4;23;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Diploíaxis virgata;NA;NA;"Vegetación:Chopera, fresneda
retamar";NA;65_Ornosa_3
Dasypoda;NA;dusmeti;NA;Spain;Cáceres;Jarandilla de la Vera;40.12497;-5.6523;30TTK7445;1990;6;18;NA;NA;C. Ornosa & M.D. Martínez;NA;6;1;0;0;;Tolpis barbata;NA;NA;Vegetación:Robledal;NA;65_Ornosa_4
Dasypoda;NA;hirtipes;NA;Spain;Cáceres;Tejeda de Tiétar;40.01138;-5.88218;30TTK5433;1992;6;16;NA;NA;C. Ornosa & M.D. Martínez;NA;7;0;0;0;;Andryala integrifolia;NA;NA;Vegetación: Encinar;NA;65_Ornosa_5
Dasypoda;NA;morotei;NA;Spain;Cáceres;AlÍa;39.44061;-5.20785;30SUJ1068;1992;5;21;NA;NA;C. Ornosa & M.D. Martínez;NA;2;0;0;0;;NA;NA;NA;Vegetación: Robledal;Especie endémica;65_Ornosa_6
Chalicodoma;NA;pyrenaica;NA;Spain;Cáceres;Navalvillar de Ibor;39.56297;-5.39796;30STJ9482;1991;5;27;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Vicia villosa;NA;NA;Vegetación:Robledal;NA;65_Ornosa_7
Chelostoma;NA;florisomnis;NA;Spain;Cáceres;Sierra de Viejas;39.50896;-5.3961;30STJ9476;1991;5;27;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Ranunculus parviflorus;NA;NA;Vegetación: Castañar;NA;65_Ornosa_8
Coelioxyxs;NA;obtusa;NA;Spain;Cáceres;Baños de Montemayor, Sierra de Béjar;40.30919;-5.85952;30TTK5766;1990;8;7;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Etyngium campestre;NA;NA;Vegetación: Robledal, pinar;NA;65_Ornosa_9
Megachile;NA;argentata;NA;Spain;Cáceres;Aldeanueva del Camino;40.25344;-5.92771;30TTK5160;1992;5;22;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Cirsium tuberosum y Rubus fruticosus;NA;NA;Vegetación: Eucaliptal, jaral;NA;65_Ornosa_10
Megachile;NA;argentata;NA;Spain;Cáceres;AlÍa;39.44061;-5.20785;30SUJ1068;1990;8;2;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Cirsium tuberosum y Rubus fruticosus;NA;NA;Vegetación: Robledal;NA;65_Ornosa_11
Megachile;NA;argentata;NA;Spain;Cáceres;Cañameros. Río Ruecas;39.37415;-5.37988;30STJ9561;1990;6;19;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Cirsium tuberosum y Rubus fruticosus;NA;NA;"Vegetación: Ribera, chopera
sauceda";NA;65_Ornosa_12
Megachile;NA;argentata;NA;Spain;Cáceres;Jarandilla de la Vera;40.12497;-5.6523;30TTK7445;1990;6;18;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Cirsium tuberosum y Rubus fruticosus;NA;NA;Vegetación: Robledal;NA;65_Ornosa_13
Megachile;NA;argentata;NA;Spain;Cáceres;La Garganta;56.49357;-6.9479;30TTH5768;1990;8;2;NA;NA;C. Ornosa & M.D. Martínez;NA;0;2;0;0;;Cirsium tuberosum y Rubus fruticosus;NA;NA;Vegetación: Pinar;NA;65_Ornosa_14
Megachile;NA;argentata;NA;Spain;Cáceres;Plasencia;40.0285;-6.08194;29TQE4935;1991;6;17;NA;NA;C. Ornosa & M.D. Martínez;NA;1;0;0;0;;Cirsium tuberosum y Rubus fruticosus;NA;NA;Vegetación: Jardín;NA;65_Ornosa_15
Anthocopa;Anthocopa;cristatula;NA;Spain;Cáceres;Navaconcejo. Río Jerte;40.17451;-5.84211;30TTK5851;1992;6;16;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Lavatera trimestris;NA;NA;Vegetación: Pradera;NA;65_Ornosa_16
Anthocopa;Anthocopa;cristatula;NA;Spain;Cáceres;Yuste;40.15197;-5.65335;30TTK7448;1992;6;16;NA;NA;C. Ornosa & M.D. Martínez;NA;0;1;0;0;;Lavatera trimestris;NA;NA;Vegetación: Robledal, castañar;NA;65_Ornosa_17
