"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Dasypoda",NA,"altercator",NA,"Spain","Valladolid","Zamaduenas","41.698036","-4.708621","<100m",2016,8,22,NA,NA,"G. Aguado","L.O. A.M",NA,1,NA,NA,NA,"Taraxacum officinalis",NA,NA,NA,NA,"82_Aguado_asensio1"
"Dasypoda",NA,"altercator",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m",2016,7,17,NA,NA,"G. Aguado",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio2"
"Dasypoda",NA,"altercator",NA,"Spain","Valladolid","Zamaduenas","41.698036","-4.708621","<100m",2016,7,12,NA,NA,"G. Aguado",NA,1,NA,NA,NA,NA,"Taraxacum officinalis",NA,NA,NA,NA,"82_Aguado_asensio3"
"Dasypoda",NA,"altercator",NA,"Spain","Valladolid","Hornillos de Eresma","41.36423743093631","-4.715411602955436","<100m",2016,6,10,NA,NA,"G. Aguado",NA,NA,NA,NA,1,NA,"Cirsium arvense",NA,NA,NA,NA,"82_Aguado_asensio4"
"Colletes",NA,"sp",NA,"Spain","Valladolid","Hornillos de Eresma","41.36423743093631","-4.715411602955436","<100m",2016,6,10,NA,NA,"G. Aguado",NA,NA,NA,NA,1,NA,"Thapsia villosa",NA,NA,NA,NA,"82_Aguado_asensio5"
"Colletes",NA,"sp",NA,"Spain","Valladolid","Olmedo","41.291901","-4.710961",">10km",2016,6,10,NA,NA,"G. Aguado",NA,NA,NA,NA,1,NA,"Thapsia villosa",NA,NA,NA,NA,"82_Aguado_asensio6"
"Colletes",NA,"sp",NA,"Spain","Valladolid","Vilalba de los Alcores","41.863753","-4.859276",">10km",2016,8,22,NA,NA,"G. Aguado",NA,NA,NA,NA,1,NA,"Eryngium campestre",NA,NA,NA,NA,"82_Aguado_asensio7"
"Dasypoda",NA,"cingulata",NA,"Spain","Valladolid","Vilalba de los Alcores","41.863753","-4.859276",">10km",2016,8,22,NA,NA,"G. Aguado","L.O. A.M",NA,1,NA,NA,NA,"Cichorium Intybus",NA,NA,NA,NA,"82_Aguado_asensio8"
"Dasypoda",NA,"cingulata",NA,"Spain","Valladolid","Zamaduenas","41.698036","-4.708621","<100m",2016,7,12,NA,NA,"G. Aguado","L.O. A.M",NA,1,NA,NA,NA,"Cichorium Intybus",NA,NA,NA,NA,"82_Aguado_asensio9"
"Dasypoda",NA,"cingulata",NA,"Spain","Valladolid","Vilalba de los Alcores","41.863753","-4.859276",">10km",2016,8,22,NA,NA,"G. Aguado","L.O. A.M",NA,1,NA,NA,NA,"Taraxacum officinalis",NA,NA,NA,NA,"82_Aguado_asensio10"
