"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Ceratina",NA,"cucurbitina",NA,"Spain",NA,"Barco de Avila",40.3531248512773,-5.51993429374315,NA,1987,"08","19",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_1"
"Ammobates",NA,"punctatus",NA,"Spain",NA,"Pasarón de la Vera",40.0488147831578,-5.82516013610499,NA,1986,"08","18",NA,NA,NA,NA,0,1,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_2"
"Ceratina",NA,"cucurbitina",NA,"Spain",NA,"Villafranca de la Sierra",40.4941978719063,-5.23023186123744,NA,1986,"06","25",NA,NA,NA,NA,3,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_3"
"Halictus",NA,"subauratus",NA,"Spain",NA,"Villafranca de la Sierra",40.4941978719063,-5.23023186123744,NA,1986,"06","25",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_4"
"Andrena",NA,"aeneiventris",NA,"Spain",NA,"Piedrahita",40.4653332349502,-5.32362920946223,NA,1987,"06","25",NA,NA,NA,NA,2,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_5"
"Andrena",NA,"aeneiventris",NA,"Spain",NA,"San Esteban del Valle",40.2734169192438,-4.98774161790716,NA,1987,"07","22",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_6"
"Andrena",NA,"aeneiventris",NA,"Spain",NA,"San Miguel de Corneja",40.4840427049969,-5.28888257325991,NA,1987,"06","25",NA,NA,NA,NA,2,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_7"
"Andrena",NA,"flavipes",NA,"Spain",NA,"Burgohondo",40.4117515243331,-4.79145944824563,NA,1987,"07","23",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_8"
"Andrena",NA,"flavipes",NA,"Spain",NA,"Navalosa",40.4004701441221,-4.93255930823729,NA,1987,"07","23",NA,NA,NA,NA,3,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_9"
"Andrena",NA,"flavipes",NA,"Spain",NA,"San Miguel de Corneja",40.4840427049969,-5.28888257325991,NA,1987,"06","25",NA,NA,NA,NA,4,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_10"
"Andrena",NA,"morio","lugubris","Spain",NA,"Burgohondo",40.4117515243331,-4.79145944824563,NA,1987,"07","23",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_11"
"Andrena",NA,"nitida",NA,"Spain",NA,"Navacepedilla de Corneja",40.4948754468525,-5.19485621106545,NA,1987,"07","21",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_12"
"Andrena",NA,"nitida",NA,"Spain",NA,"Piedrahita",40.4653332349502,-5.32362920946223,NA,1987,"08","13",NA,NA,NA,NA,1,0,NA,NA,"Gayubo et al 1990",NA,NA,NA,NA,NA,"20_Gayubo_13"
