"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Panurgus",NA,"perezi",NA,"PT","Aveiro","Albergaria-a-Velha",40.688357,-8.480147,1e-06,1968,7,27,209,209,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018428"
"Nomada",NA,"agrestis",NA,"PT","Coimbra","Coimbra",40.204759,-8.421371,1e-06,1963,7,16,197,197,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Nomada agrestis, by M Schwarz 1965","ZOO.0023620"
"Ceratina",NA,"cucurbitina",NA,"PT","Coimbra","Tovim",40.212291,-8.391418,1e-06,1967,4,9,99,99,"Raúl Nascimento Ferreira","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Ceratina sp., by H Gaspar","ZOO.0030248"
"Amegilla",NA,"talaris",NA,"PT","Faro","Cacela",37.156891,-7.546017,1e-06,1967,7,29,210,210,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Amegilla albigena, by Manuel Assunção Diniz","ZOO.0024825"
"Halictus",NA,"seladonius",NA,"PT","Porto","Angeiras",41.267082,-8.719683,1e-06,1969,7,8,189,189,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020141"
"Lasioglossum",NA,"callizonium",NA,"PT","Lisboa","Praia da Areia Branca",39.260985,-9.335358,1e-06,1969,6,29,180,180,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020390"
"Xylocopa",NA,"violacea",NA,"PT","Coimbra","Coimbra",40.204759,-8.421371,1e-06,1987,7,1,182,182,"João Fidalgo","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"","ZOO.0005778"
"Andrena",NA,"dorsata",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1969,3,27,86,86,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017683"
"Hylaeus",NA,"variegatus",NA,"PT","Viseu","Resende",41.108635,-7.924953,1e-06,1951,8,24,236,236,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Hylaeus variegatus, by J Ortiz 2002","ZOO.0016478"
"Megachile",NA,"leachella",NA,"PT","Porto","Vila do Conde",41.350574,-8.744133,1e-06,1968,7,24,206,206,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile sp., by Manuel Assunção Diniz","ZOO.0022227"
"Anthophora",NA,"crinipes",NA,"PT","Setúbal","Setúbal",38.522795,-8.906402,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthophora crinipes, by Maurits Anne Lieftinck","ZOO.0025207"
"Ceratina",NA,"cucurbitina",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,5,27,147,147,"Maciel Correia","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Ceratina sp., by H Gaspar","ZOO.0031861"
"Panurgus",NA,"calcaratus",NA,"PT","Porto","Amarante",41.270475,-8.081719,1e-06,1969,7,15,196,196,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus calcaratus, by Manuel Assunção Diniz","ZOO.0018038"
"Anthophora",NA,"plumipes",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1969,2,27,58,58,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthophora plumipes, by Manuel Assunção Diniz","ZOO.0025615"
"Lasioglossum",NA,"mediterraneum",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,2,93,93,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028559"
"Andrena",NA,"lagopus",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,3,30,90,90,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena lagopus, by Klaus Warncke","ZOO.0027360"
"Andrena",NA,"minutula",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1969,3,27,86,86,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017671"
"Eucera",NA,"notata",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,3,21,81,81,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera notata, by Manuel Assunção Diniz","ZOO.0029433"
"Andrena",NA,"flavipes",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,23,114,114,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena flavipes, by Klaus Warncke","ZOO.0028148"
"Osmia",NA,"submicans",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,5,30,150,150,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Osmia sp., by H Gaspar","ZOO.0031157"
"Nomada",NA,"striata",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,21,112,112,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Nomada striata, by M Schwarz 1972","ZOO.0023697"
"Nomada",NA,"sanguinea",NA,"PT","Porto","Amarante",41.270475,-8.081719,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Nomada sanguinea, by M Schwarz 1965","ZOO.0023702"
"Andrena",NA,"agilissima",NA,"PT","Setúbal","Caparica",38.642004,-9.23679,1e-06,1952,6,12,164,164,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena agilissima, by Klaus Warncke","ZOO.0016841"
"Andrena",NA,"flavipes",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1969,3,3,62,62,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017579"
"Halictus",NA,"scabiosae",NA,"PT","Viseu","Beira Alta",40.582021,-7.577559,1e-06,NA,NA,NA,NA,NA,"L e Lemos","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0030622"
"Sphecodes",NA,"reticulatus",NA,"PT","Faro","Monchique",37.317294,-8.556372,1e-06,1951,8,16,228,228,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Sphecodes reticulatus, by E Kjellander","ZOO.0020912"
"Halictus",NA,"fulvipes",NA,"PT","Lisboa","Quinta do Bom Despacho",38.777164,-9.370585,1e-06,1964,8,25,238,238,"FF Almeida","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019489"
"Andrena",NA,"nitidula",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1954,4,4,94,94,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017747"
"Halictus",NA,"scabiosae",NA,"PT","Faro","Monte Gordo",37.189931,-7.448399,1e-06,1967,7,25,206,206,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019817"
"Andrena",NA,"leptopyga",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,21,112,112,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena leptopyga, by Klaus Warncke","ZOO.0027581"
"Halictus",NA,"crenicornis",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1951,7,8,189,189,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus rufipes, by Manuel Assunção Diniz","ZOO.0018968"
"Lasioglossum",NA,"sphecodimorphum",NA,"PT","Viseu","Resende",41.108635,-7.924953,1e-06,1950,5,4,124,124,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019064"
"Halictus",NA,"scabiosae",NA,"PT","Lisboa","Quinta do Bom Despacho",38.777164,-9.370585,1e-06,1964,8,25,238,238,"FF Almeida","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019098"
"Melitta",NA,"leporina",NA,"PT","Porto","Vila do Conde",41.350574,-8.744133,1e-06,1968,7,24,206,206,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Melitta leporina, by Klaus Warncke","ZOO.0020953"
"Sphecodes",NA,"gibbus",NA,"PT","Porto","Angeiras",41.267082,-8.719683,1e-06,1969,7,8,189,189,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Sphecodes sp., by Manuel Assunção Diniz","ZOO.0020713"
"Lasioglossum",NA,"pallens",NA,"PT","Viseu","Resende",41.108635,-7.924953,1e-06,1950,3,29,88,88,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus pallens, by Manuel Assunção Diniz","ZOO.0019046"
"Andrena",NA,"ovatula",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,6,4,155,155,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by H Gaspar","ZOO.0031626"
"Lasioglossum",NA,"malachurum",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1951,7,8,189,189,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019253"
"Halictus",NA,"crenicornis",NA,"PT","Faro","Monte Gordo",37.189931,-7.448399,1e-06,1967,7,24,205,205,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019637"
"Eucera",NA,"longicornis",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,5,7,128,128,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera sp., by Manuel Assunção Diniz","ZOO.0029190"
"Halictus",NA,"scabiosae",NA,"PT","Lisboa","Estoril",38.712093,-9.396118,1e-06,1951,6,3,154,154,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus scabiosae, by Manuel Assunção Diniz","ZOO.0018751"
"Halictus",NA,"scabiosae",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,7,27,208,208,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0031424"
"Anthidium",NA,"oblongatum",NA,"PT","Castelo Branco","Colégio São Fiel",40.042933,-7.503054,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthidium oblongatum, by Manuel Assunção Diniz","ZOO.0021566"
"Anthophora",NA,"plumipes",NA,"PT","Castelo Branco","Sobreiral",40.043126,-7.502946,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthophora sp., by H Gaspar","ZOO.0029764"
"Halictus",NA,"subauratus",NA,"PT","Faro","Castro Marim",37.216194,-7.443596,1e-06,1966,8,19,231,231,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019687"
"Heriades",NA,"truncorum",NA,"PT","Coimbra","Cumeada",40.209607,-8.411912,1e-06,1963,5,9,129,129,"FF Almeida","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Heriades truncorum, by Manuel Assunção Diniz","ZOO.0022638"
"Halictus",NA,NA,NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,7,22,203,203,"Maciel Correia","",0,0,NA,1,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0031461"
"Eucera",NA,"longicornis",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,5,16,137,137,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera sp., by Manuel Assunção Diniz","ZOO.0029167"
"Andrena",NA,"leucolippa",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,5,12,133,133,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena boyerella, by Klaus Warncke","ZOO.0027963"
"Lasioglossum",NA,"brevicorne",NA,"PT","Porto","Leça da Palmeira",41.193878,-8.699682,1e-06,1969,7,10,191,191,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020139"
"Colletes",NA,"acutus",NA,"PT","Faro","Vila Real de Santo António",37.191804,-7.422494,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Colletes acutus, by M Kuhlmann 1998","ZOO.0016359"
"Bombus",NA,"terrestris",NA,"PT","Viseu","Resende",41.108635,-7.924953,1e-06,1950,4,14,104,104,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Bombus terrestris, by Manuel Assunção Diniz","ZOO.0026705"
"Seladonia",NA,"vestita",NA,"PT","Faro","Monte Gordo",37.189931,-7.448399,1e-06,1967,7,25,206,206,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019770"
"Halictus",NA,"fulvipes",NA,"PT","Faro","Monte Gordo",37.189931,-7.448399,1e-06,1966,9,2,245,245,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019587"
"Halictus",NA,"quadricinctus",NA,"PT","Santarém","Cardigos",39.730051,-7.976153,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0030016"
"Lasioglossum",NA,"smeathmanellum",NA,"PT","Setúbal","Cabo de Sines",37.957752,-8.886668,1e-06,1969,7,26,207,207,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020331"
"Lasioglossum",NA,"mediterraneum",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,3,30,90,90,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028464"
"Stelis",NA,"signata",NA,"PT","Castelo Branco","Castelo Branco",39.817618,-7.497665,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Stelis sp., by Manuel Assunção Diniz","ZOO.0021252"
"Megachile",NA,"leachella",NA,"PT","Setúbal","Sines",37.983589,-8.857892,1e-06,1956,5,26,147,147,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile argentata, by Manuel Assunção Diniz","ZOO.0022126"
"Lasioglossum",NA,"immunitum",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,10,101,101,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028687"
"Andrena",NA,"humilis",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,4,9,100,100,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena humilis, by Klaus Warncke","ZOO.0027921"
"Xylocopa",NA,"violacea",NA,"PT","Coimbra","Fiais da Beira",40.422282,-7.922062,1e-06,1970,6,NA,NA,NA,"M Azevedo","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Xylocopa violacea, by Manuel Assunção Diniz","ZOO.0026186"
"Andrena",NA,"suerinensis",NA,"PT","Setúbal","Seixal",38.640577,-9.097819,1e-06,1954,4,17,107,107,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena suerinensis, by Klaus Warncke","ZOO.0017289"
"Andrena",NA,"thoracica",NA,"PT","Porto","Rio Tâmega",41.270475,-8.081719,1e-06,1969,7,16,197,197,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017483"
"Hylaeus",NA,"variegatus",NA,"PT","Setúbal","Lagoa de Albufeira",38.507761,-9.177246,1e-06,1956,6,10,162,162,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Hylaeus variegatus, by Manuel Assunção Diniz","ZOO.0016657"
"Hoplitis",NA,"benoisti",NA,"PT","Porto","Felgueiras",41.366322,-8.197389,1e-06,1969,7,14,195,195,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Hoplitis loti , by Manuel Assunção Diniz","ZOO.0023598"
"Apis",NA,"mellifera",NA,"PT","Coimbra","Coimbra",40.204759,-8.421371,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Apis mellifera, by H Gaspar","ZOO.0030410"
"Andrena",NA,"tenuistriata",NA,"PT","Porto","Porto",41.15724,-8.629481,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by H Gaspar","ZOO.0032001"
"Halictus",NA,"scabiosae",NA,"PT","Porto","Leça da Palmeira",41.193878,-8.699682,1e-06,1969,7,9,190,190,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020188"
"Andrena",NA,"bicolor",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,3,27,87,87,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena bicolor, by Klaus Warncke","ZOO.0027323"
"Lasioglossum",NA,"immunitum",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,2,93,93,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028653"
"Hoplitis",NA,"benoisti",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,6,8,159,159,"Maciel Correia","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Hoplitis sp., by H Gaspar","ZOO.0031125"
"Lasioglossum",NA,"dusmeti",NA,"PT","Coimbra","Cumeada",40.209607,-8.411912,1e-06,1963,5,4,124,124,"FF Almeida","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019544"
"Halictus",NA,"scabiosae",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,8,2,214,214,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0031317"
"Rhodanthidium",NA,"septemdentatum",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1953,6,4,155,155,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Rhodanthidium septemdentatum, by Nuno Freire de Andrade","ZOO.0021474"
"Andrena",NA,"flavipes",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,4,9,100,100,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena flavipes, by Klaus Warncke","ZOO.0028054"
"Andrena",NA,"florentina",NA,"PT","Viseu","Beira Alta",40.582021,-7.577559,1e-06,NA,NA,NA,NA,NA,"L e Lemos","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by H Gaspar","ZOO.0030638"
