"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,3,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal1"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal2"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,3,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal3"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal4"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"C. Gómez-Martínez","C. Gómez-Martínez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal5"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal6"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal7"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"C. Gómez-Martínez","C. Gómez-Martínez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal8"
"Eucera",NA,"oraniensis",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,3,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal9"
"Eucera",NA,"oraniensis",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,4,18,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal10"
"Eucera",NA,"oraniensis",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal11"
"Halictus",NA,"gemmeus",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal12"
"Halictus",NA,"gemmeus",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal13"
"Halictus",NA,"gemmeus",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal14"
"Halictus",NA,"scabiosae",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal15"
"Hylaeus",NA,"pictipes",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal16"
"Lasioglossum",NA,"villosulum",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal17"
"Lasioglossum",NA,"villosulum",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal18"
"Lasioglossum",NA,"villosulum",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal19"
"Lasioglossum",NA,"villosulum",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal20"
"Lasioglossum",NA,"villosulum",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)",39.72164,3.17062,NA,2018,5,28,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal21"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal22"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal23"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal24"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,20,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal25"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,20,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal26"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal27"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal28"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal29"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal30"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,20,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal31"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,20,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal32"
"Andrena",NA,"sardoa",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,5,11,NA,NA,"C. Gómez-Martínez","M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal33"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal34"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal35"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal36"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal37"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal38"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal39"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal40"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal41"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal42"
"Apis",NA,"mellifera",NA,"Spain","Balears, Illes","Can Refila (Petra)",39.67598,3.18368,NA,2018,4,4,NA,NA,"M. A. González-Estévez","M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"56_Lazaro_etal43"
