"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Amegilla",NA,"quadrifasciata",NA,"Spain","Balears, Illes","Son Baco (Campos)","3.938.035",304.068,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal1"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)","3.972.164",317.062,NA,2018,11,7,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal2"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Monti-Sion (Porreres)","394.989",301.911,NA,2018,11,9,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal3"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Baco (Campos)","3.938.035",304.068,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal4"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Baco (Campos)","3.938.035",304.068,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal5"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Baco (Campos)","3.938.035",304.068,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal6"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Doblons (Santa Margalida)","3.969.357",319.826,NA,2018,11,7,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal7"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Doblons (Santa Margalida)","3.969.357",319.826,NA,2018,11,7,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal8"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Doblons (Santa Margalida)","3.969.357",319.826,NA,2018,11,7,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal9"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Forteza (Artà)","3.970.549",331.425,NA,2018,11,7,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal10"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal11"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal12"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal13"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal14"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal15"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal16"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Ginard (Campos)","3.941.623",307.946,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal17"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Mut Nou (Llucmajor)","3.946.187",282.565,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal18"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Mut Nou (Llucmajor)","3.946.187",282.565,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal19"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal20"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal21"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal22"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal23"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal24"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal25"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal26"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal27"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal28"
"Andrena",NA,"binominata",NA,"Spain","Balears, Illes","Son Sali (Campos)","3.943.795",297.731,NA,2018,11,8,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal29"
"Andrena",NA,"flavipes",NA,"Spain","Balears, Illes","Carrer Betlem (Cala Pi)","393.941",284.722,NA,2018,6,10,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal30"
"Andrena",NA,"flavipes",NA,"Spain","Balears, Illes","Sa Ritxola (Sineu)","3.965.353",299.953,NA,2018,6,4,NA,NA,NA,"M. A. González-Estévez",NA,1,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal31"
"Andrena",NA,"minutula",NA,"Spain","Balears, Illes","Son Forteza (Artà)","3.970.549",331.425,NA,2018,6,4,NA,NA,NA,"M. A. González-Estévez",1,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal32"
"Andrena",NA,"fabrella",NA,"Spain","Balears, Illes","Aloe Vera Farm (Santa Margalida)","3.972.164",317.062,NA,2018,5,16,NA,NA,NA,"M. A. González-Estévez",NA,NA,NA,NA,NA,NA,NA,"Amparo Lázaro, Carmelo Gómez-Martínez y Miguel Ángel González-Estévez",NA,NA,"57_Lazaro_etal33"
