"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Andrena","Truncandrena","espanola",NA,"Spain","Madrid","Vaciamadrid, Rivas-Vaciamadrid",NA,NA,NA,1926,5,"25",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",1,NA,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Andrena truncatilabris ssp. espanola War. det. Dr. Warncke // Andrena (Truncandr.) espanola Warncke, 1967 (hembra) det. P. Álvarez, 2021","81_MNCN1"
"Andrena","Truncandrena","espanola",NA,"Spain","Madrid","Alcalá, Alcalá de Henares",NA,NA,NA,1933,5,"4",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Andrena truncatilabris Mor. det. Dr. Warncke // Andrena (Truncandr.) espanola Warncke, 1967 (macho) det. P. Álvarez, 2021","81_MNCN2"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN3"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN4"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN5"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN6"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN7"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN8"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN9"
"Colletes","","abeillei",NA,"Spain","Madrid","Galapagar (Madrid), Galapagar",NA,NA,NA,1932,6,"18",NA,NA,"Dusmet","P. Álvarez [Piluca Álvarez Fidalgo]",NA,1,NA,NA,NA,NA,NA,"P. Álvarez [Piluca Álvarez Fidalgo]","Colección Dusmet","Etiquetas: Colletes abeillei Pérez, 1903 macho det. P. Álvarez 2021.","81_MNCN10"
