"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Hoplosmia","spinulosa",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Pyrosmia","submicans",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Osmia","bicornis",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Heriades","Heriades","crenulata",NA,"España","Segovia","Hontalbilla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Heriades","Heriades","crenulata",NA,"España","Soria","Espejón",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Helicosmia","caerulescens",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Helicosmia","caerulescens",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Helicosmia","caerulescens",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Osmia","Helicosmia","caerulescens",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Lasioglossum","bimaculatum",NA,"España","Asturias","Maramuñiz",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Lasioglossum","bimaculatum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Lasioglossum","bimaculatum",NA,"España","Asturias","Caravia",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Andrena","Graecandrena","verticalis",NA,"España","Burgos","Fuentespina",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Andrena","Graecandrena","verticalis",NA,"España","Madrid","Madrid, Villaverde",NA,NA,NA,NA,NA,NA,NA,NA,"Dusmet","P. Álvarez",0,1,"Colección Dusmet",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Leuchalictus","zonulus",NA,"España","Asturias","Zureda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Leuchalictus","zonulus",NA,"España","Asturias","La Isla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Colunga",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Colunga",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Colunga",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","La Isla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","La Isla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Vega del Rey",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Vega del Rey",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Vega del Rey",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Soto de Agues",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","malachurum",NA,"España","Asturias","Zureda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Colunga",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","La Isla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","La Isla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Piedraceda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Soto de Agues",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Vega del Rey",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","pauxillum",NA,"España","Asturias","Zureda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. [Piluca] Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Piedraceda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Pyghalictus","politum",NA,"España","Asturias","Vega del Rey",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Hemihalictus","minutissimum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Hemihalictus","minutissimum",NA,"España","Asturias","La Isla",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Hemihalictus","minutissimum",NA,"España","Segovia","Lastras de Cuellar",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","interruptum",NA,"España","Asturias","Pola de lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","interruptum",NA,"España","Asturias","Pola de lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","interruptum",NA,"España","Asturias","Pola de lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","interruptum",NA,"España","Asturias","Pola de lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","interruptum",NA,"España","Asturias","Pola de lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Sphecodogastra","interruptum",NA,"España","Asturias","Pola de lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Piedraceda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Piedraceda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Valle La Peral",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Pachyceble","tumulorum",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Lasioglossum","Lasioglossum","costulatum",NA,"España","Asturias","Tuiza",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Seladonia","subaurata",NA,"España","Asturias","Piedraceda",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",1,0,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Seladonia","subaurata",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Seladonia","subaurata",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
"Seladonia","Seladonia","subaurata",NA,"España","Asturias","Pola de Lena",NA,NA,NA,NA,NA,NA,NA,NA,"F. Fresno","P. Álvarez",0,1,"ex. Colección F. Fresno",0,NA,NA,NA,"Piluca Alvarez Fidalgo and MNCN",NA,NA
