"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Melitta","Melitta","tricincta",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984"," Lotus creticus",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa1"
"Dasypoda",NA,"cingulata",NA,"Spain","Valladolid","Río Adaja",41.22358,-4.718,NA,1994,5,24,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5665 coordinate precision",NA,"75_Ornosa2"
"Dasypoda",NA,"cingulata",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,4,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa3"
"Dasypoda",NA,"crassicornis",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984","Galactites Tomentosa",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa4"
"Dasypoda",NA,"dusmeti",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984","Galactites Tomentosa",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa5"
"Dasypoda",NA,"visnaga",NA,"Spain","Valladolid","Arroyo del Ramo",41.20237,-4.92019,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,2,NA,NA,"ISSN: 0210-8984","Scolymus hispanicus",NA,NA,"30TUL3963 coordinate precision",NA,"75_Ornosa6"
"Megachile",NA,"leachella",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,2,NA,NA,NA,"ISSN: 0210-8984","Lathyrus pratensis",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa7"
"Osmia","Osmia","cornuta",NA,"Spain","Valladolid","Bobadilla del Campo",41.20074,-5.01554,NA,1994,2,9,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL3163 coordinate precision",NA,"75_Ornosa8"
"Osmia","Osmia","cornuta",NA,"Spain","Valladolid","Río Adaja",41.22358,-4.718,NA,1994,5,24,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5665 coordinate precision",NA,"75_Ornosa9"
"Osmia","Chalcosmia","niveocincta",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984","Malva hispánica",NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa10"
"Osmia","Chalcosmia","dimidiata",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984","Malva hispánica",NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa11"
"Anthidium","Anthidium","manicatum",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984","Lathyrus pratensis",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa12"
"Amegilla ","Micramegilla","fasciata",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,1,NA,NA,"ISSN: 0210-8984","Medicago sativa",NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa13"
"Anthophora","Anthophora","fulvitarsis",NA,"Spain","Valladolid","Río Adaja",41.22358,-4.718,NA,1994,4,11,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,5,NA,NA,"ISSN: 0210-8984","Astragalus lusitanicus",NA,NA,"30TUL5665 coordinate precision",NA,"75_Ornosa14"
"Anthophora","Anthophora","plumipes",NA,"Spain","Valladolid","Río Adaja",41.22358,-4.718,NA,1994,4,11,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,4,NA,NA,"ISSN: 0210-8984","Astragalus lusitanicus",NA,NA,"30TUL5665 coordinate precision",NA,"75_Ornosa15"
"Anthophora","Anthophora","salviae",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984","Galactites tomentosa",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa16"
"Anthophora","Paramegilla","femorata",NA,"Spain","Valladolid","Arroyo del Ramo",41.20237,-4.92019,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,3,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL3963 coordinate precision",NA,"75_Ornosa17"
"Anthophora","Paramegilla","femorata",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa18"
"Anthophora","Paramegilla","quadricolor",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,3,NA,NA,NA,"ISSN: 0210-8984","Laíhyrus pratensis",NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa19"
"Anthophora","Lophanthophora","robusta",NA,"Spain","Valladolid","Arroyo del Ramo",41.20237,-4.92019,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,6,NA,NA,NA,"ISSN: 0210-8984","Echiitm plantagineitm",NA,NA,"30TUL3963 coordinate precision",NA,"75_Ornosa20"
"Heliophila","Heliophila","bimaculata",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,14,NA,NA,NA,"ISSN: 0210-8984","Echiitm plantagineitm",NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa21"
"Eucera",NA,"cineraria",NA,"Spain","Valladolid","Molino del Runel",41.23258,-4.71823,NA,1994,5,24,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,3,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5666 coordinate precision",NA,"75_Ornosa22"
"Eucera",NA,"cineraria",NA,"Spain","Valladolid","Monte Mohago",41.25059,-4.71871,NA,1994,5,24,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,5,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5668 coordinate precision",NA,"75_Ornosa23"
"Eucera",NA,"cineraria",NA,"Spain","Valladolid","Olmedo",41.29614,-4.68407,NA,1994,6,4,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5973 coordinate precision",NA,"75_Ornosa24"
"Eucera",NA,"cineraria",NA,"Spain","Valladolid","Río Adaja",41.2234,-4.72992,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5565 coordinate precision",NA,"75_Ornosa25"
"Eucera",NA,"trivittata",NA,"Spain","Valladolid","Cervillego de la Cruz",41.18397,-4.94349,NA,1994,5,24,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,NA,NA,NA,"ISSN: 0210-8984","Taraxacum officinale",NA,NA,"30TUL3761 coordinate precision",NA,"75_Ornosa26"
"Ceratina","Ceratina","cucurbitina",NA,"Spain","Valladolid","Cervillego de la Cruz",41.18397,-4.94349,NA,1994,5,24,NA,NA,"C. Ornosa & M.D. Martínez",NA,1,1,NA,NA,"ISSN: 0210-8984","Andryola integrifolia",NA,NA,"30TUL3761 coordinate precision",NA,"75_Ornosa27"
"Ceratina","Euceratina","mocsaryi",NA,"Spain","Valladolid","Arroyo del Ramo",41.20237,-4.92019,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL3963 coordinate precision",NA,"75_Ornosa28"
"Ceratina","Euceratina","mocsaryi",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa29"
"Ceratina","Euceratina","dentiventris",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,2,NA,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa30"
"Ceratina","Euceratina","dentiventris",NA,"Spain","Valladolid","Olmedo",41.29614,-4.68407,NA,1994,4,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,2,NA,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5973 coordinate precision",NA,"75_Ornosa31"
"Ceratina","Euceratina","cyanea",NA,"Spain","Valladolid","Torre Caída",41.20503,-4.75329,NA,1994,6,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,2,1,NA,NA,"ISSN: 0210-8984","Echium piantagineum y Medicago sativa",NA,NA,"30TUL5363 coordinate precision",NA,"75_Ornosa32"
"Xylocopa","Xylocopa","violacea",NA,"Spain","Ávila ","Blanconuño de Matacabras",40.93509,-4.73426,NA,1994,5,28,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,2,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5433 coordinate precision",NA,"75_Ornosa33"
"Xylocopa","Xylocopa","violacea",NA,"Spain","Valladolid","Bobadilla del Campo",41.20074,-5.01554,NA,1994,5,28,NA,NA,"C. Ornosa & M.D. Martínez",NA,3,NA,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL3163 coordinate precision",NA,"75_Ornosa34"
"Xylocopa","Xylocopa","violacea",NA,"Spain","Valladolid","Fuente del Cura",41.19256,-4.9676,NA,1994,4,6,NA,NA,"C. Ornosa & M.D. Martínez",NA,2,NA,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL3562 coordinate precision",NA,"75_Ornosa35"
"Xylocopa","Xylocopa","violacea",NA,"Spain","Valladolid","Olmedo",41.29614,-4.68407,NA,1994,3,26,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,2,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5973 coordinate precision",NA,"75_Ornosa36"
"Xylocopa","Xylocopa","violacea",NA,"Spain","Valladolid","Olmedo",41.29614,-4.68407,NA,1994,4,29,NA,NA,"C. Ornosa & M.D. Martínez",NA,NA,1,NA,NA,"ISSN: 0210-8984",NA,NA,NA,"30TUL5973 coordinate precision",NA,"75_Ornosa37"
