"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Bombus","Pyrobombus","pratorum","santonae","Spain","Lleida","San Nicolas chapel-Estany Llebrera",NA,NA,NA,2014,7,9,NA,NA,"F. Torres",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.289",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pratorum","santonae","Spain","Lleida","Estany Sant Maurici",NA,NA,NA,2006,7,26,NA,NA,"C. Ornosa",NA,0,0,7,1,"https://doi.org/10.11646/zootaxa.4237.1.290",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pratorum","santonae","Spain","Lleida","Estany Ratera track",NA,NA,NA,2006,7,26,NA,NA,"C. Ornosa",NA,0,0,3,1,"https://doi.org/10.11646/zootaxa.4237.1.291",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pratorum","santonae","Spain","Lleida","Estany Ratera-Mirador track",NA,NA,NA,2014,7,8,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.292",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Andorra","Soldeu","Soldeu",NA,NA,NA,2006,7,28,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.293",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Girona","Campodron, ski resort",NA,NA,NA,2009,7,23,NA,NA,"C. Ornosa",NA,0,1,3,0,"https://doi.org/10.11646/zootaxa.4237.1.294",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Girona","Campodron, ski resort",NA,NA,NA,2015,7,8,NA,NA,"C. Ornosa",NA,1,0,3,0,"https://doi.org/10.11646/zootaxa.4237.1.295",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Pyrobombus","pyrenaeus","","Spain","Girona","Nuria, Bosc de la Verge",NA,NA,NA,2009,7,24,NA,NA,"C. Ornosa",NA,2,0,3,0,"https://doi.org/10.11646/zootaxa.4237.1.296",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen. Misleading with 3 workers repeated twice, check"
"Bombus","Pyrobombus","pyrenaeus","","Spain","Girona","Nuria, Pic de l´Aliga",NA,NA,NA,2009,7,24,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.297",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Girona","Nuria, Pic de l´Aliga",NA,NA,NA,2015,7,10,NA,NA,"C. Ornosa",NA,0,0,6,1,"https://doi.org/10.11646/zootaxa.4237.1.298",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Huesca","Ordesa, Gradas de Soaso",NA,NA,NA,2006,7,4,NA,NA,"C. Ornosa",NA,0,2,0,0,"https://doi.org/10.11646/zootaxa.4237.1.299",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Huesca","San Nicolas de Bujaruelo",NA,NA,NA,2014,8,9,NA,NA,"P. De la Rua ",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.300",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Huesca","Vallibierna",NA,NA,NA,2011,7,15,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.301",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Lleida","San Nicolas de Chapel Estany Llebrera",NA,NA,NA,2014,7,9,NA,NA,"C. Ornosa",NA,0,1,0,0,"https://doi.org/10.11646/zootaxa.4237.1.302",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Lleida","Estany Llong",NA,NA,NA,2014,7,9,NA,NA,"F. Torres",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.303",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Lleida","Estany Sant Maurici",NA,NA,NA,2014,7,8,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.304",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Lleida","Estany Ratera-Mirador track",NA,NA,NA,2006,7,26,NA,NA,"C. Ornosa",NA,0,2,0,0,"https://doi.org/10.11646/zootaxa.4237.1.305",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Lleida","La Bonaigua pass",NA,NA,NA,2006,7,27,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.306",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Pyrobombus","pyrenaeus","","Spain","Lleida","Aiguestortes, threshold",NA,NA,NA,2006,7,26,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.307",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","paraurantiacus","Spain","Huesca","Biescas",NA,NA,NA,2014,8,10,NA,NA,"E. Acosta",NA,0,3,0,0,"https://doi.org/10.11646/zootaxa.4237.1.308",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","paraurantiacus","Spain","Lleida","Artiga de Lin",NA,NA,NA,2012,8,15,NA,NA,"P. De la Rua ",NA,0,1,0,0,"https://doi.org/10.11646/zootaxa.4237.1.309",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Girona","La Molina, ski resort",NA,NA,NA,2015,7,9,NA,NA,"F. Torres",NA,1,0,2,0,"https://doi.org/10.11646/zootaxa.4237.1.310",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Girona","Setcases",NA,NA,NA,2009,7,23,NA,NA,"C. Ornosa",NA,0,0,4,1,"https://doi.org/10.11646/zootaxa.4237.1.311",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Girona","Sort pass track",NA,NA,NA,2012,8,12,NA,NA,"P. De la Rua ",NA,0,0,3,1,"https://doi.org/10.11646/zootaxa.4237.1.312",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Girona","Sort pass track",NA,NA,NA,2012,8,14,NA,NA,"P. De la Rua ",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.313",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Girona","Ribes de Freser",NA,NA,NA,2015,7,9,NA,NA,"C. Ornosa",NA,1,0,5,0,"https://doi.org/10.11646/zootaxa.4237.1.314",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Girona","Sant Joant de les Abadesses",NA,NA,NA,2015,7,8,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.315",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Baños de Benasque",NA,NA,NA,2011,7,14,NA,NA,"C. Ornosa",NA,0,0,11,1,"https://doi.org/10.11646/zootaxa.4237.1.316",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Biescas",NA,NA,NA,2014,8,10,NA,NA,"E. Acosta",NA,0,2,1,0,"https://doi.org/10.11646/zootaxa.4237.1.317",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Canfranc",NA,NA,NA,2006,7,3,NA,NA,"C. Ornosa",NA,0,0,4,1,"https://doi.org/10.11646/zootaxa.4237.1.318",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Cerler",NA,NA,NA,2011,7,13,NA,NA,"C. Ornosa",NA,0,0,3,1,"https://doi.org/10.11646/zootaxa.4237.1.319",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Formigal, ski resort",NA,NA,NA,2006,7,3,NA,NA,"C. Ornosa",NA,0,0,4,1,"https://doi.org/10.11646/zootaxa.4237.1.320",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Linas de Broto",NA,NA,NA,2013,7,12,NA,NA,"C. Ornosa",NA,0,0,9,1,"https://doi.org/10.11646/zootaxa.4237.1.321",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Ordesa, Gradas de Soaso",NA,NA,NA,2006,7,4,NA,NA,"",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.322",NA,"","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Ordesa, Laña Sarratieto",NA,NA,NA,2013,7,10,NA,NA,"F. Torres",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.323",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Panticosa",NA,NA,NA,2006,6,5,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.324",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Las Cutas track",NA,NA,NA,2013,7,11,NA,NA,"C. Ornosa",NA,2,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.325",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","San Nicolas de Bujaruelo",NA,NA,NA,2014,8,9,NA,NA,"P. De la Rua ",NA,0,1,9,0,"https://doi.org/10.11646/zootaxa.4237.1.326",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Selva de Oza",NA,NA,NA,2009,7,10,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.327",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Selva de Oza, Aguas Tortas track",NA,NA,NA,2009,7,10,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.328",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Huesca","Zuriza",NA,NA,NA,2006,6,5,NA,NA,"C. Ornosa",NA,0,0,5,1,"https://doi.org/10.11646/zootaxa.4237.1.329",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Aiguestortes, threshold",NA,NA,NA,2014,7,7,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.330",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Artiga de Lin",NA,NA,NA,2012,8,15,NA,NA,"P. De la Rua ",NA,0,2,2,0,"https://doi.org/10.11646/zootaxa.4237.1.331",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","San Nicolas chapel-Estany Llebrera",NA,NA,NA,2014,7,9,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.332",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Espot",NA,NA,NA,2006,7,25,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.333",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Espot",NA,NA,NA,2014,7,7,NA,NA,"C. Ornosa",NA,2,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.334",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Espot",NA,NA,NA,2012,8,12,NA,NA,"P. De la Rua ",NA,0,2,0,0,"https://doi.org/10.11646/zootaxa.4237.1.335",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Espot, ski resort",NA,NA,NA,2014,7,8,NA,NA,"C. Ornosa",NA,3,0,1,0,"https://doi.org/10.11646/zootaxa.4237.1.336",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Ruda, track",NA,NA,NA,2014,7,10,NA,NA,"C. Ornosa",NA,4,0,2,0,"https://doi.org/10.11646/zootaxa.4237.1.337",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","humilis","quasimuscorum","Spain","Lleida","Salardú",NA,NA,NA,2006,7,27,NA,NA,"C. Ornosa",NA,0,1,1,0,"https://doi.org/10.11646/zootaxa.4237.1.338",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","moscsaryi","","Spain","Huesca","Benasque",NA,NA,NA,2011,7,15,NA,NA,"C. Ornosa",NA,0,0,11,1,"https://doi.org/10.11646/zootaxa.4237.1.339",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","moscsaryi","","Spain","Huesca","Canfranc, railway station",NA,NA,NA,2006,7,3,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.340",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","moscsaryi","","Spain","Huesca","Chia, Mirador, Valle de Benasque",NA,NA,NA,2011,7,14,NA,NA,"C. Ornosa",NA,0,0,3,1,"https://doi.org/10.11646/zootaxa.4237.1.341",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","moscsaryi","","Spain","Huesca","San Nicolas de Bujaruelo",NA,NA,NA,2014,8,9,NA,NA,"P. De la Rua ",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.342",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","moscsaryi","","Spain","Huesca","Selva de Oza, Aguas Tortas track",NA,NA,NA,2009,7,10,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.343",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Andorra","Soldeu","Soldeu",NA,NA,NA,2006,7,28,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.344",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","Campodron, ski resort",NA,NA,NA,2009,7,23,NA,NA,"C. Ornosa",NA,0,0,7,1,"https://doi.org/10.11646/zootaxa.4237.1.345",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","Campodron, ski resort",NA,NA,NA,2015,7,8,NA,NA,"F. Torres",NA,2,0,1,0,"https://doi.org/10.11646/zootaxa.4237.1.346",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","La Molina, La Pobla road",NA,NA,NA,2009,7,25,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.347",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","La Molina, Alabaus",NA,NA,NA,2015,7,9,NA,NA,"F. Torres",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.348",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","La Molina road",NA,NA,NA,2009,7,25,NA,NA,"C. Ornosa",NA,0,0,5,1,"https://doi.org/10.11646/zootaxa.4237.1.349",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","La Molina, ski resort",NA,NA,NA,2009,7,25,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.350",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","Nuria, Bosc de la Verge",NA,NA,NA,2009,7,24,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.351",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","Nuria, Pic de l´Aliga",NA,NA,NA,2009,7,24,NA,NA,"C. Ornosa",NA,1,0,5,0,"https://doi.org/10.11646/zootaxa.4237.1.352",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","Nuria, Pic de l´Aliga",NA,NA,NA,2015,7,10,NA,NA,"C. Ornosa",NA,1,0,3,0,"https://doi.org/10.11646/zootaxa.4237.1.353",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Girona","Tosas pass",NA,NA,NA,2012,7,4,NA,NA,"P. Vargas",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.354",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","Cerler",NA,NA,NA,2011,7,13,NA,NA,"C. Ornosa",NA,1,0,1,0,"https://doi.org/10.11646/zootaxa.4237.1.355",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","Baños de Benasque",NA,NA,NA,2011,7,14,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.356",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","Formigal",NA,NA,NA,2009,7,9,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.357",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","La Besurta, Ibo de Villamorta",NA,NA,NA,2011,7,15,NA,NA,"C. Ornosa",NA,1,0,3,0,"https://doi.org/10.11646/zootaxa.4237.1.358",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","Ordesa, Gradas de Soaso",NA,NA,NA,2013,7,10,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.359",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","Las Cutas track",NA,NA,NA,2013,7,11,NA,NA,"C. Ornosa",NA,2,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.360",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","San Nicolas de Bujaruelo",NA,NA,NA,2014,8,9,NA,NA,"P. De la Rua ",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.361",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Huesca","Vallibierna",NA,NA,NA,2011,7,15,NA,NA,"C. Ornosa",NA,0,0,4,1,"https://doi.org/10.11646/zootaxa.4237.1.362",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Lleida","Artiga de Lin",NA,NA,NA,2012,8,14,NA,NA,"P. De la Rua ",NA,0,0,3,1,"https://doi.org/10.11646/zootaxa.4237.1.363",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Lleida","Artiga de Lin",NA,NA,NA,2012,8,15,NA,NA,"P. De la Rua ",NA,0,0,16,1,"https://doi.org/10.11646/zootaxa.4237.1.364",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Lleida","Baqueira-Ruda",NA,NA,NA,2006,7,27,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.365",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Lleida","Espot",NA,NA,NA,2006,7,25,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.366",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Lleida","La Bonaigua, La Peulla",NA,NA,NA,2006,7,27,NA,NA,"C. Ornosa",NA,0,0,0,1,"https://doi.org/10.11646/zootaxa.4237.1.367",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Lleida","Ruda, track",NA,NA,NA,2014,7,10,NA,NA,"C. Ornosa",NA,1,0,1,0,"https://doi.org/10.11646/zootaxa.4237.1.368",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mesomelas","","Spain","Navarra","Abodi pass",NA,NA,NA,2009,7,11,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.369",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mesomelas","","Spain","Navarra","Alto de Belagua",NA,NA,NA,2009,7,11,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.370",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mucidus","","Spain","Girona","Campodron, ski resort",NA,NA,NA,2009,7,23,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.371",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mucidus","","Spain","Girona","La Molina road",NA,NA,NA,2009,7,25,NA,NA,"C. Ornosa",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.372",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mucidus","","Spain","Huesca","Ordesa, Circo de Soaso",NA,NA,NA,2013,7,10,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.373",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","mucidus","","Spain","Huesca","Ordesa, Gradas de Soaso",NA,NA,NA,2013,7,10,NA,NA,"C. Ornosa",NA,0,0,0,1,"https://doi.org/10.11646/zootaxa.4237.1.374",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","mucidus","","Spain","Huesca","Las Cutas track",NA,NA,NA,2013,7,11,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.375",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","muscorum","","Spain","Huesca","Chia, Mirador, Valle de Benasque",NA,NA,NA,2011,7,14,NA,NA,"C. Ornosa",NA,0,0,7,1,"https://doi.org/10.11646/zootaxa.4237.1.376",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","muscorum","","Spain","Huesca","Ordesa, Gradas de Soaso",NA,NA,NA,2013,7,10,NA,NA,"C. Ornosa",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.377",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","muscorum","","Spain","Huesca","San Nicolas de Bujaruelo",NA,NA,NA,2014,8,9,NA,NA,"P. De la Rua ",NA,0,0,1,1,"https://doi.org/10.11646/zootaxa.4237.1.378",NA,"UMU","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","muscorum","","Spain","Huesca","Zuriza",NA,NA,NA,2009,7,10,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.379",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","pascuorum","","Spain","Girona","La Molina, ski resort",NA,NA,NA,2015,7,9,NA,NA,"C. Ornosa",NA,0,0,2,1,"https://doi.org/10.11646/zootaxa.4237.1.380",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
"Bombus","Thoracobombus","pascuorum","","Spain","Girona","Ribes de Freser",NA,NA,NA,2013,6,13,NA,NA,"B. Guzman",NA,1,0,0,0,"https://doi.org/10.11646/zootaxa.4237.1.381",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","","Female queen"
"Bombus","Thoracobombus","pascuorum","","Spain","Girona","Ribes de Freser",NA,NA,NA,2015,7,9,NA,NA,"F. Torres",NA,0,0,6,1,"https://doi.org/10.11646/zootaxa.4237.1.382",NA,"UCME","Ornosa, C.; Torres, F. & de la Rua, P.","",""
