"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Xylocopa",NA,"violacea",NA,"Spain","Málaga",NA,36.763528,-4.425162,NA,2022,"01","02",NA,NA,"Online_Lizamast","Online_Lizamast",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_2"
"Apis",NA,"mellifera",NA,"Spain","Sevilla",NA,37.185436,-5.776409,NA,2022,"01","20",NA,NA,"Online_Jesús","Online_Jesús",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_3"
"Bombus",NA,"terrestris",NA,"Spain","Girona",NA,41.963856,2.82876,NA,2022,"01","11",NA,NA,"Online_Mammal","Online_Leonid",1,0,0,0,NA,NA,NA,NA,NA,NA,"i1_Gbif_4"
"Apis",NA,"mellifera",NA,"Spain","Sevilla",NA,37.257385,-6.328051,NA,2022,"01","06",NA,NA,"Online_Adremix","Online_Adremix",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_6"
"Bombus",NA,"terrestris",NA,"Spain","Valencia/València",NA,38.909163,-0.229156,NA,2022,"01","15",NA,NA,"Online_Supergan","Online_Leonid",1,0,0,0,NA,NA,NA,NA,NA,NA,"i1_Gbif_7"
"Apis",NA,"mellifera",NA,"Spain","Barcelona",NA,41.273485,1.983021,NA,2022,"01","01",NA,NA,"Online_Josep Mª Albesa Gasulla","Online_Josep Mª Albesa Gasulla",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_8"
"Apis",NA,"mellifera",NA,"Spain","Girona",NA,42.131177,3.121833,NA,2022,"01","15",NA,NA,"Online_Mammal","Online_John Ascher",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_9"
"Xylocopa",NA,"violacea",NA,"Spain","Málaga",NA,36.763353,-4.425303,NA,2022,"01","02",NA,NA,"Online_Lizamast","Online_Lizamast",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_11"
"Apis",NA,"mellifera",NA,"Spain","Barcelona",NA,41.3397,1.742276,NA,2022,"01","02",NA,NA,"Online_Josep Mª Albesa Gasulla","Online_Josep Mª Albesa Gasulla",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_16"
"Apis",NA,"mellifera",NA,"Spain","Barcelona",NA,41.338874,1.741306,NA,2022,"01","02",NA,NA,"Online_Josep Mª Albesa Gasulla","Online_Justyna_kierat",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_18"
"Apis",NA,"mellifera",NA,"Spain","Barcelona",NA,41.346179,1.739896,NA,2022,"01","02",NA,NA,"Online_Josep Mª Albesa Gasulla","Online_Josep Mª Albesa Gasulla",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_19"
"Apis",NA,"mellifera",NA,"Morocco","Ceuta",NA,35.911263,-5.363185,NA,2022,"01","15",NA,NA,"Online_Francisco","Online_Ray G. Cama",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_21"
"Apis",NA,"mellifera",NA,"Spain","Barcelona",NA,41.342751,1.743181,NA,2022,"01","02",NA,NA,"Online_Josep Mª Albesa Gasulla","Online_Justyna_kierat",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_23"
"Apis",NA,"mellifera",NA,"Spain","Barcelona",NA,42.12056,2.184678,NA,2022,"01","09",NA,NA,"Online_Alba","Online_Alba",0,0,0,1,NA,NA,NA,NA,NA,NA,"i1_Gbif_24"
