"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Apis",NA,"mellifera",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal1"
"Ceratina",NA,"dallatorreana",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal2"
"Ceratina",NA,"parvula",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal3"
"Halictus",NA,"scabiosae",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal4"
"Seladonia",NA,"cfr. smaragdula",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal5"
"Lasioglossum",NA,"elegans",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal6"
"Lasioglossum",NA,"lativentre",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal7"
"Lasioglossum",NA,"leucozonium",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal8"
"Lasioglossum",NA,"punctatissimum",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal9"
"Megachile",NA,"apicalis",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"10.1080/00379271.2020.1847191","Cucumis melo",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"71_Rodrigo_etal10"
