"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Andrena",NA,"ovatula",NA,NA,"Valladolid","Granja Escuela Jose Antonio","41.643131","-4.748269","<100m",1972,6,NA,NA,NA,"E. Asensio","Warncke",1,NA,NA,"2",NA,NA,NA,NA,NA,"NA","83_Asensio99"
"Biastes",NA,"brevicornis",NA,NA,"Zamora","Colina sobre puente\" Toro","41.525359","-5.392351","<10km",1974,6,NA,NA,NA,"E. Asensio","Asensio",1,NA,NA,"2",NA,NA,NA,NA,NA,"NA","83_Asensio100"
"Biastes",NA,"brevicornis",NA,NA,"Zamora","Colina sobre puente\" Toro","41.525359","-5.392351","<10km",1974,6,NA,NA,NA,"E. Asensio","Asensio",NA,1,NA,"1",NA,NA,NA,NA,NA,"1.2","83_Asensio101"
"Epeolus",NA,"cruciger",NA,NA,"Zamora","Colina sobre puente\" Toro","41.525359","-5.392351","<10km",1974,6,9,NA,NA,"E. Asensio","Warncke",1,NA,NA,"1",NA,NA,NA,NA,NA,"1.7","83_Asensio102"
"Ammobates",NA,"punctatus",NA,NA,"Zamora","Colina sobre puente\" Toro","41.525359","-5.392351","<10km",1974,6,9,NA,NA,"E. Asensio","Asensio",1,NA,NA,"1",NA,NA,NA,NA,NA,"2","83_Asensio103"
"Biastes",NA,"brevicornis",NA,NA,"Zamora","Colina sobre puente\" Toro","41.525359","-5.392351","<10km",1974,6,NA,NA,NA,"E. Asensio","Asensio",1,NA,NA,"1",NA,NA,NA,NA,NA,"2","83_Asensio104"
"Andrena",NA,"pandosa",NA,NA,"Valladolid","Coto Bajo de Matallana\" Villalba de los Alcores","41.900884","-4.864371","<100m",1979,6,10,NA,NA,"E. Asensio","Warncke",1,NA,NA,"1",NA,NA,NA,NA,NA,"NA","83_Asensio105"
"Andrena",NA,"carbonaria",NA,NA,"Valladolid","Coto Bajo de Matallana\" Villalba de los Alcores","41.900884","-4.864371","<100m",1979,5,13,NA,NA,"E. Asensio","Warncke",1,NA,NA,"1",NA,NA,NA,NA,NA,"3.9","83_Asensio106"
"Andrena",NA,"ovatula",NA,NA,"Valladolid","Coto Bajo de Matallana\" Villalba de los Alcores","41.900884","-4.864371","<100m",1979,5,13,NA,NA,"E. Asensio","Warncke",1,NA,NA,"1",NA,NA,NA,NA,NA,"NA","83_Asensio107"
"Eucera",NA,"tuberculata",NA,NA,"Valladolid","Coto Bajo de Matallana\" Villalba de los Alcores","41.900884","-4.864371","<100m",1979,5,13,NA,NA,"E. Asensio","Tkalcu",NA,1,NA,"4",NA,NA,NA,NA,NA,"NA","83_Asensio108"
"Andrena",NA,"nitida",NA,NA,"Valladolid","Coto Bajo de Matallana\" Villalba de los Alcores","41.900884","-4.864371","<100m",1979,6,10,NA,NA,"E. Asensio","Warncke",1,NA,NA,"1",NA,NA,NA,NA,NA,"NA","83_Asensio109"
"Andrena",NA,"pandosa",NA,NA,"Valladolid","Coto Bajo de Matallana\" Villalba de los Alcores","41.900884","-4.864371","<100m",1979,6,10,NA,NA,"E. Asensio","Warncke",NA,1,NA,"1",NA,NA,NA,NA,NA,"0.8","83_Asensio110"
