"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Luarca, Valdés",NA,NA,NA,"1991",4,18,NA,NA,NA,"Ana Murguizu",NA,NA,NA,1,NA,NA,"BOS-HYM-N01525",NA,"","","79_Oviedo_museum1"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Miranda, Avilés",NA,NA,NA,"1991",2,22,NA,NA,NA,"F. J. P. Bustelo",NA,NA,NA,1,NA,NA,"BOS-HYM-N01526",NA,"","","79_Oviedo_museum2"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Cazanes, Villaviciosa",NA,NA,NA,"1991",4,21,NA,NA,NA,"E. García",NA,NA,NA,1,NA,NA,"BOS-HYM-N01527",NA,"","Tiene moho","79_Oviedo_museum3"
"Bombus",NA,"lucorum",NA,"Spain","Asturias","Somió, Gijón",NA,NA,NA,"1989",11,19,NA,NA,NA,"Celestino Glez",NA,NA,NA,1,NA,NA,"BOS-HYM-N01528",NA,"","","79_Oviedo_museum4"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Luarca, Valdés",NA,NA,NA,"1990",10,25,NA,NA,NA,"E. Celada Castañón",NA,NA,NA,1,NA,NA,"BOS-HYM-N01529",NA,"","","79_Oviedo_museum5"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Playa de Barayo, ",NA,NA,NA,"1987",3,23,NA,NA,NA,"J. M. Santaeufemia",NA,NA,NA,1,NA,NA,"BOS-HYM-N01530",NA,"En dunas de playa","","79_Oviedo_museum6"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Cabo Busto, Valdés",NA,NA,NA,"1990",10,22,NA,NA,NA,"Jorge Jáuregui",NA,NA,NA,1,NA,NA,"BOS-HYM-N01531",NA,"","","79_Oviedo_museum7"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","S. Lázaro, Oviedo",NA,NA,NA,"1991",5,14,NA,NA,NA,"Isabel Sánchez",NA,NA,NA,1,NA,NA,"BOS-HYM-N01532",NA,"","","79_Oviedo_museum8"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Somió, Gijón",NA,NA,NA,"1990",7,3,NA,NA,NA,"A. Busto",NA,NA,NA,1,NA,NA,"BOS-HYM-N01533",NA,"","Tiene moho","79_Oviedo_museum9"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Pico Seana, Mieres",NA,NA,NA,"1991",3,19,NA,NA,NA,"M. Pelaez Cruz",NA,NA,NA,1,NA,NA,"BOS-HYM-N01534",NA,"","","79_Oviedo_museum10"
"Bombus",NA,"lucorum",NA,"Spain","Asturias","El Villar (Luarca), Valdés",NA,NA,NA,"1990",10,23,NA,NA,NA,"C. Viña Herbón",NA,NA,NA,1,NA,NA,"BOS-HYM-N01535",NA,"","","79_Oviedo_museum11"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Jove , Gijón",NA,NA,NA,"1991",5,26,NA,NA,NA,"Mª Jesús Glez",NA,NA,NA,1,NA,NA,"BOS-HYM-N01536",NA,"","","79_Oviedo_museum12"
"Bombus",NA,"terrestris",NA,"Spain","Asturias","Villar (Luarca), Valdés",NA,NA,NA,"1990",10,24,NA,NA,NA,"Hugo Mortera",NA,NA,NA,1,NA,NA,"BOS-HYM-N01537",NA,"","","79_Oviedo_museum13"
