"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Amegilla",NA,"albigena",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal1"
"Apis",NA,"melifera",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal2"
"Ceratina",NA,"cucurbitina",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal3"
"Ceratina",NA,"cyanea",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal4"
"Ceratina",NA,"dallatorreana",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal5"
"Ceratina",NA,"parvula",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal6"
"Epeolus",NA,"fallax",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal7"
"Epeolus",NA,"variegatus",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal8"
"Halictus",NA,"scabiosae",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal9"
"Halictus",NA,"sexcinctus",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal10"
"Seladonia",NA,"smaragdula",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal11"
"Seladonia ",NA,"subaurata",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal12"
"Lasioglossum",NA,"albocinctum",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal13"
"Lasioglossum",NA,"elegans",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal14"
"Lasioglossum",NA,"lativentre",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal15"
"Lasioglossum",NA,"leucozonium",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal16"
"Lasioglossum",NA,"malachurum",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal17"
"Lasioglossum",NA,"marginatum",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal18"
"Lasioglossum",NA,"morio",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal19"
"Lasioglossum",NA,"punctatissimum",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal20"
"Nomiapis",NA,"bispinosa",NA,"Spain","Valencia","Carcaixent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,"10.1080/00379271.2020.1847191","Cucumis melo L.",NA,"Sara Rodrigo Gómez, Concepción Ornosa, Jaime García Gila, Javier Blasco-Aróstegui, Jesús Selfa, Miguel Guara & Carlo Polidori",NA,NA,"70_Rodrigo_etal21"
