fileName,name,contentUrl,encodingFormat
data_clean.csv,data,https://github.com/ibartomeus/IberianBees/data/data_clean.csv,csv
removed.csv,removed data,https://github.com/ibartomeus/IberianBees/data/removed.csv,csv
