"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Anthidium ","manicatum",NA,"Spain","Granada","Granada",37.181741,-3.610319,"<100m",2019,"June",12,NA,NA,"Luis Miguel de Pablos","Luis Miguel de Pablos",4,4,NA,NA,NA,"Lavándula angustifolia","10-17 WTKineto","Luis Miguel de Pablos ",NA,"Analyzed by PCR for Kinetoplastid parasite infection (non detected)."
"Antophora ","toracica",NA,"Spain","Granada","Venta del Peral",37.553837,-2.603193,"<100m",2020,"January",6,NA,NA,"Luis Miguel de Pablos","Luis Miguel de Pablos",NA,NA,NA,2,NA,NA,"23WTKineto","Luis Miguel de Pablos ",NA,"Analyzed by PCR for Kinetoplastid parasite infection (non detected)."
"Osmia ","cornuta",NA,"Spain","Granada","Venta del Peral",37.508667,-2.609639,"<1Km",2020,"January",7,NA,NA,"Luis Miguel de Pablos","Luis Miguel de Pablos",NA,NA,NA,4,NA,"Prunus dulcis","24-26WTKineto","Luis Miguel de Pablos ",NA,"Analyzed by PCR for Kinetoplastid parasite infection (non detected)."
"Andrena ","hispanica",NA,"Spain","Granada","Venta del Peral",37.553837,-2.603197,"<100m",2020,"March",8,NA,NA,"Luis Miguel de Pablos","Luis Miguel de Pablos",NA,NA,NA,1,NA,NA,"27WTKineto","Luis Miguel de Pablos ",NA,"Analyzed by PCR for Kinetoplastid parasite infection (non detected)."
"Osmia ","cornuta",NA,"Spain","Granada","Venta del Peral",37.553837,-2.603197,"<1Km",2020,"January",7,NA,NA,"Luis Miguel de Pablos","Luis Miguel de Pablos",NA,NA,NA,4,NA,"Prunus dulcis","28-30WTKineto","Luis Miguel de Pablos ",NA,"Analyzed by PCR for Kinetoplastid parasite infection (non detected)."
