"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Osmia","caerulescens",NA,"Spain","La Rioja","Cenicero",4701727,530168,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,1,0,0,"10.1016/j.baae.2012.12.022",NA,"RIOJA2008_Plano","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictipes",NA,"Spain","La Rioja","Cenicero",4701727,530168,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,0,0,0,"10.1016/j.baae.2012.12.023",NA,"RIOJA2008_Plano","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia ","niveata",NA,"Spain","La Rioja","Cenicero",4700799,530193,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",7,45,0,0,"10.1016/j.baae.2012.12.024",NA,"RIOJA2008_Ribarrey","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","dimidata",NA,"Spain","La Rioja","Cenicero",4700799,530193,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,0,0,0,"10.1016/j.baae.2012.12.025",NA,"RIOJA2008_Ribarrey","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Cenicero",4700799,530193,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",10,7,0,0,"10.1016/j.baae.2012.12.026",NA,"RIOJA2008_Ribarrey","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictipes",NA,"Spain","La Rioja","Cenicero",4700799,530193,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",9,2,0,0,"10.1016/j.baae.2012.12.027",NA,"RIOJA2008_Ribarrey","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Megachile","rotundata",NA,"Spain","La Rioja","San Asensio ",4706256,520441,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",12,2,0,0,"10.1016/j.baae.2012.12.028",NA,"RIOJA2008_SCebrin","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Megachile","centuncularis",NA,"Spain","La Rioja","San Asensio ",4706256,520441,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,1,0,0,"10.1016/j.baae.2012.12.029",NA,"RIOJA2008_SCebrin","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Megachile","octosignata",NA,"Spain","La Rioja","San Asensio ",4706256,520441,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,0,0,0,"10.1016/j.baae.2012.12.030",NA,"RIOJA2008_SCebrin","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Ventosa ",4694816,530243,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",34,68,0,0,"10.1016/j.baae.2012.12.031",NA,"RIOJA2008_Puentecilla","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia ","gallarum",NA,"Spain","La Rioja","Ventosa ",4694816,530243,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",8,4,0,0,"10.1016/j.baae.2012.12.032",NA,"RIOJA2008_Puentecilla","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus ","confusus",NA,"Spain","La Rioja","Ventosa ",4694816,530243,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,3,0,0,"10.1016/j.baae.2012.12.033",NA,"RIOJA2008_Puentecilla","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictipes",NA,"Spain","La Rioja","Ventosa ",4694816,530243,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",8,0,0,0,"10.1016/j.baae.2012.12.034",NA,"RIOJA2008_Puentecilla","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus ","signatus",NA,"Spain","La Rioja","Ventosa ",4694816,530243,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",5,0,0,0,"10.1016/j.baae.2012.12.035",NA,"RIOJA2008_Puentecilla","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Ventosa ",4694155,530222,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",34,114,0,0,"10.1016/j.baae.2012.12.036",NA,"RIOJA2008_Idesa","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","gallarum",NA,"Spain","La Rioja","Ventosa ",4694155,530222,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",17,26,0,0,"10.1016/j.baae.2012.12.037",NA,"RIOJA2008_Idesa","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","lineolatus",NA,"Spain","La Rioja","Ventosa ",4694155,530222,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,5,0,0,"10.1016/j.baae.2012.12.038",NA,"RIOJA2008_Idesa","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","Ventosa ",4695045,530281,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",6,25,0,0,"10.1016/j.baae.2012.12.039",NA,"RIOJA2008_Laguardia","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","gallarum",NA,"Spain","La Rioja","Ventosa ",4695045,530281,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,1,0,0,"10.1016/j.baae.2012.12.040",NA,"RIOJA2008_Laguardia","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Ventosa ",4695045,530281,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",13,53,0,0,"10.1016/j.baae.2012.12.041",NA,"RIOJA2008_Laguardia","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Ventosa ",4695045,530281,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",3,7,0,0,"10.1016/j.baae.2012.12.042",NA,"RIOJA2008_Laguardia","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","La Rioja","Ventosa ",4695045,530281,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",2,2,0,0,"10.1016/j.baae.2012.12.043",NA,"RIOJA2008_Laguardia","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Chelostoma","emarginatum",NA,"Spain","La Rioja","Ventosa ",4695045,530281,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,2,0,0,"10.1016/j.baae.2012.12.044",NA,"RIOJA2008_Laguardia","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","Rodezno ",4708833,512511,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",25,19,0,0,"10.1016/j.baae.2012.12.045",NA,"RIOJA2008_Pradillos","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","signatus",NA,"Spain","La Rioja","Rodezno ",4708833,512511,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,3,0,0,"10.1016/j.baae.2012.12.046",NA,"RIOJA2008_Pradillos","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Rodezno ",4708833,512511,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,6,0,0,"10.1016/j.baae.2012.12.047",NA,"RIOJA2008_Pradillos","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","confusus",NA,"Spain","La Rioja","Rodezno ",4708833,512511,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,0,0,0,"10.1016/j.baae.2012.12.048",NA,"RIOJA2008_Pradillos","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Megachile","versicolor",NA,"Spain","La Rioja","Rodezno ",4708833,512511,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,1,0,0,"10.1016/j.baae.2012.12.049",NA,"RIOJA2008_Pradillos","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Rodezno ",4706426,512907,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",8,1,0,0,"10.1016/j.baae.2012.12.050",NA,"RIOJA2008_Montenegro","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Rodezno ",4706426,512907,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",6,14,0,0,"10.1016/j.baae.2012.12.051",NA,"RIOJA2008_Montenegro","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Heriades ","rubicola",NA,"Spain","La Rioja","Rodezno ",4706426,512907,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,5,0,0,"10.1016/j.baae.2012.12.052",NA,"RIOJA2008_Montenegro","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","Hormilla",4700367,519211,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",8,16,0,0,"10.1016/j.baae.2012.12.053",NA,"RIOJA2008_Calera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Hormilla",4700367,519211,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",7,31,0,0,"10.1016/j.baae.2012.12.054",NA,"RIOJA2008_Calera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","La Rioja","Hormilla",4700367,519211,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",16,1,0,0,"10.1016/j.baae.2012.12.055",NA,"RIOJA2008_Calera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Hormilla",4700367,519211,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,18,0,0,"10.1016/j.baae.2012.12.056",NA,"RIOJA2008_Calera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Calahorra",4681076,587787,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,8,0,0,"10.1016/j.baae.2012.12.057",NA,"RIOJA2008_Calahorra","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictus",NA,"Spain","La Rioja","Calahorra",4681076,587787,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",2,0,0,0,"10.1016/j.baae.2012.12.058",NA,"RIOJA2008_Calahorra","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Calahorra",4681076,587787,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,0,0,0,"10.1016/j.baae.2012.12.059",NA,"RIOJA2008_Calahorra","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",5,1,0,0,"10.1016/j.baae.2012.12.060",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,25,0,0,"10.1016/j.baae.2012.12.061",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",7,7,0,0,"10.1016/j.baae.2012.12.062",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictus",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",12,9,0,0,"10.1016/j.baae.2012.12.063",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus ","pictipes",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,1,0,0,"10.1016/j.baae.2012.12.064",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus ","communis",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,1,0,0,"10.1016/j.baae.2012.12.065",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","confusus",NA,"Spain","La Rioja","San Asensio ",4704591,520524,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",2,1,0,0,"10.1016/j.baae.2012.12.066",NA,"RIOJA2008_Tejera","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Briones ",4708856,519490,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,10,0,0,"10.1016/j.baae.2012.12.067",NA,"RIOJA2008_Puentes","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Briones ",4708856,519490,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",17,12,0,0,"10.1016/j.baae.2012.12.068",NA,"RIOJA2008_Puentes","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictipes",NA,"Spain","La Rioja","Briones ",4708856,519490,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",48,13,0,0,"10.1016/j.baae.2012.12.069",NA,"RIOJA2008_Puentes","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Agoncillo ",4700682,558989,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",9,2,0,0,"10.1016/j.baae.2012.12.070",NA,"RIOJA2008_Raso","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Agoncillo ",4700682,558989,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",2,2,0,0,"10.1016/j.baae.2012.12.071",NA,"RIOJA2008_Raso","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","La Rioja","Agoncillo ",4700682,558989,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,3,0,0,"10.1016/j.baae.2012.12.072",NA,"RIOJA2008_Raso","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","Agoncillo ",4700682,558989,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",0,7,0,0,"10.1016/j.baae.2012.12.073",NA,"RIOJA2008_Raso","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Hylaeus","confusus",NA,"Spain","La Rioja","Agoncillo ",4700682,558989,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",1,0,0,0,"10.1016/j.baae.2012.12.074",NA,"RIOJA2008_Raso","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Agoncillo ",4700682,558989,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,15,0,0,"10.1016/j.baae.2012.12.075",NA,"RIOJA2008_Raso","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Sartaguda ",4691201,57825,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,0,0,0,"10.1016/j.baae.2012.12.076",NA,"RIOJA2008_Pasada","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","latreillei",NA,"Spain","La Rioja","Sartaguda ",4691201,57825,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",2,0,0,0,"10.1016/j.baae.2012.12.077",NA,"RIOJA2008_Pasada","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Sartaguda ",4691201,57825,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",26,143,0,0,"10.1016/j.baae.2012.12.078",NA,"RIOJA2008_Pasada","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","Sartaguda ",4691201,57825,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",8,15,0,0,"10.1016/j.baae.2012.12.079",NA,"RIOJA2008_Pasada","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Megachile","centuncularis",NA,"Spain","La Rioja","Sartaguda ",4691201,57825,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",8,56,0,0,"10.1016/j.baae.2012.12.080",NA,"RIOJA2008_Pasada","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Calahorra ",4687307,584846,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",23,3,0,0,"10.1016/j.baae.2012.12.081",NA,"RIOJA2008_Majuelo","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Calahorra ",4687307,584846,"<1 km",2008,9,15,2008-04-15,2008-09-15,"L.Baños-Picón","F. Torres",4,11,0,0,"10.1016/j.baae.2012.12.082",NA,"RIOJA2008_Majuelo","L. Baños-Picón, J. Tormos, F. Torres, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",1,8,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Hylaeus","pictipes",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",40,8,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",6,11,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Hoplitis","adunca",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",1,3,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Megachile","rotundata",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",2,0,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",5,0,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",10,24,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","La Rioja","Cenicero Agudillo",4703960.46,531821.51,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",8,12,0,0,NA,NA,"RIOJA2009_Agudillo","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Megachile","rotundata",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",6,5,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Anthidium","florentinum",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",11,4,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Hylaeus","confusus",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",2,0,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Heriades ","crenulatus",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",0,1,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Hoplosmia","anceyi",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",5,9,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","submicans",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",24,10,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",8,35,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","niveata",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",5,11,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Cenicero Valdmontán",4703158.46,531269.61,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",2,3,0,0,NA,NA,"RIOJA2009_Valdemontán","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Megachile","rotundata",NA,"Spain","La Rioja","Cenicero Santa Daría",4701578.85,530551.65,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",13,31,0,0,NA,NA,"RIOJA2009_SDaría","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","caerulescens",NA,"Spain","La Rioja","Cenicero Santa Daría",4701578.85,530551.65,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",14,67,0,0,NA,NA,"RIOJA2009_SDaría","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","brevicornis",NA,"Spain","La Rioja","Cenicero Santa Daría",4701578.85,530551.65,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",5,20,0,0,NA,NA,"RIOJA2009_SDaría","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
"Osmia","rufa",NA,"Spain","La Rioja","Cenicero Santa Daría",4701578.85,530551.65,"<1 km",2009,9,15,2009-04-15,2009-09-15,"L.Baños-Picón","F. Torres",0,7,0,0,NA,NA,"RIOJA2009_SDaría","L. Baños-Picón, J. Tormos, J.D. Asís","TRAP-NEST",NA
