"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13444",NA,2800,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13445",NA,2801,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13446",NA,2802,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13447",NA,2803,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13448",NA,2804,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13449",NA,2805,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13450",NA,2806,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13451",NA,2807,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13452",NA,2808,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13453",NA,2809,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13454",NA,2810,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13460",NA,2823,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13461",NA,2824,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13462",NA,2825,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13463",NA,2826,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13466",NA,2847,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13467",NA,2848,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13468",NA,2849,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13470",NA,2867,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13471",NA,2868,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13472",NA,2869,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13473",NA,2870,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13474",NA,2871,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13475",NA,2872,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13476",NA,2873,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13477",NA,2874,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13478",NA,2875,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13479",NA,2876,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13480",NA,2879,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12758",NA,242,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12759",NA,245,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12763",NA,250,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12769",NA,257,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12770",NA,258,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12771",NA,262,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12773",NA,270,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12783",NA,308,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12784",NA,309,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12785",NA,311,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12786",NA,313,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12792",NA,325,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12794",NA,336,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12796",NA,344,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12797",NA,345,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12802",NA,353,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12807",NA,362,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12827",NA,385,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12830",NA,389,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12831",NA,391,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12832",NA,392,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12834",NA,396,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12841",NA,409,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12843",NA,413,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12844",NA,414,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12847",NA,417,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,28,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12951",NA,623,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,28,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13002",NA,789,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13032",NA,875,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13034",NA,887,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13036",NA,894,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13061",NA,954,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13203",NA,1530,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13206",NA,1560,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13208",NA,1584,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13211",NA,1618,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13212",NA,1620,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13213",NA,1621,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13214",NA,1622,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13228",NA,1679,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13233",NA,1719,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13235",NA,1723,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13238",NA,1731,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13247",NA,1742,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13248",NA,1743,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13253",NA,1767,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13254",NA,1769,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13266",NA,1840,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13267",NA,1845,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13268",NA,1846,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13282",NA,1951,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13283",NA,1952,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13284",NA,1953,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Bombus","terrestris",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13287",NA,1966,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
