"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7611864279751,-27.1851474281194,"<3km",2013,"07","23","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,3,"https://doi.org/10.1111/icad.12216","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_1"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7611864279751,-27.1851474281194,"<3km",2014,"09","22","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,2,"https://doi.org/10.1111/icad.12216","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_2"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7494784316933,-27.1805139998975,"<3km",2013,"07","23","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,1,"https://doi.org/10.1111/icad.12216","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_3"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7592787724305,-27.2426901447392,"<3km",2013,"07","03","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,4,"https://doi.org/10.1111/icad.12216","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_4"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7592787724305,-27.2426901447392,"<3km",2013,"07","03","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,1,"https://doi.org/10.1111/icad.12216","Prunella vulgaris","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_5"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7592787724305,-27.2426901447392,"<3km",2014,"10","03","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,1,"https://doi.org/10.1111/icad.12216","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_6"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7540047928239,-27.1667149737436,"<3km",2013,"07","23","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,1,"https://doi.org/10.1111/icad.12216","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Exotic forest",NA,"52_Picanco_7"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.6798853971758,-27.2826605615077,"<3km",2013,"07","01","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,4,"https://doi.org/10.1111/icad.12216","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Intensively managed pasture",NA,"52_Picanco_8"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.6798853971758,-27.2826605615077,"<3km",2014,"08","05","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,4,"https://doi.org/10.1111/icad.12216","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Intensively managed pasture",NA,"52_Picanco_9"
"Apis",NA,"mellifera",NA,"Portugal","Azores","Terceira Island",38.7333166650813,-27.136752912121,"<3km",2014,"09","24","27/06/2013","03/10/2014","Ana Picanço","Ana Picanço, Paulo A.V. Borges",NA,NA,NA,4,"https://doi.org/10.1111/icad.12216","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço, Paulo A. V.Borges","Intensively managed pasture",NA,"52_Picanco_10"
