"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.08097574,-2.81894724,"<1km",2020,"05","29",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_212","Ainhoa Magrach",NA,NA,"24_Magrach_58"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.08091388,-2.81892667,"<1km",2020,"05","29",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_213","Ainhoa Magrach",NA,NA,"24_Magrach_59"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.08089849,-2.81893943,"<1km",2020,"05","29",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_214","Ainhoa Magrach",NA,NA,"24_Magrach_60"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.08088612,-2.81893532,"<1km",2020,"05","29",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_215","Ainhoa Magrach",NA,NA,"24_Magrach_61"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.08093974,-2.81881892,"<1km",2020,"05","29",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_216","Ainhoa Magrach",NA,NA,"24_Magrach_62"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.08091856,-2.81893717,"<1km",2020,"05","29",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_217","Ainhoa Magrach",NA,NA,"24_Magrach_63"
"Bombus",NA,"lapidarius",NA,"Spain","Bizkaia","Orozko",43.07815023,-2.81047027,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_232","Ainhoa Magrach",NA,NA,"24_Magrach_64"
"Bombus",NA,"lapidarius",NA,"Spain","Bizkaia","Orozko",43.07803531,-2.81039053,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_235","Ainhoa Magrach",NA,NA,"24_Magrach_65"
"Bombus",NA,"lapidarius",NA,"Spain","Bizkaia","Orozko",43.07811619,-2.81052751,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_238","Ainhoa Magrach",NA,NA,"24_Magrach_66"
"Bombus",NA,"lapidarius",NA,"Spain","Bizkaia","Orozko",43.07803795,-2.81042509,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_239","Ainhoa Magrach",NA,NA,"24_Magrach_67"
