"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Heliotaurus",NA,"ruficolli",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Cistus libanotis",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_1"
"Heliotaurus",NA,"ruficolli",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium halimifolium",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_2"
"Anthaxia",NA,"parallela",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Cistus libanotis",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_3"
"Anthaxia",NA,"dimidiata",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium halimifolium",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_4"
"Anthaxia",NA,"dimidiata",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium commutatum",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_5"
"Acmaeodera",NA,NA,NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium halimifolium",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_6"
"Acmaeodera",NA,NA,NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Helichrysum picardii",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_7"
"Malthodes",NA,"sp.",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Cistus salvifolius",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_8"
"Nustera",NA,"distigma",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Cistus libanotis",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_9"
"Nustera",NA,"distigma",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Armeria velutina",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_10"
"Deilus",NA,"sp.",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Cistus libanotis",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_11"
"Deilus",NA,"sp.",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Cistus salvifolius",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_12"
"Coptocephala",NA,"unifasciata",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Thymus mastichina",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_13"
"Coptocephala",NA,"unifasciata",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium halimifolium",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_14"
"Coptocephala",NA,"scopolina",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium halimifolium",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_15"
"Tychius",NA,"sp.",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Armeria velutina",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_16"
"Lobonyx",NA,"aeneus",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Halimium commutatum",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_17"
"Lobonyx",NA,"aeneus",NA,"Spain","Huelva","Parque Nacional de Doñana","36.9625755","-6.42035071",NA,1983,NA,NA,NA,NA,"J. Herrera","A. Cobos",0,0,0,NA,NA,"Helianthemum croceum",NA,"Compiled by M.A. Collado",NA,NA,"47_Collado_etal_18"
