"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Anthidium","Anthidium","manicatum",NA,"Spain","Jaén","Ruinas de Bruñel",NA,NA,NA,2010,"06","16",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_1"
"Anthidium","Anthidium","manicatum",NA,"Spain","Jaén","Ruinas de Bruñel",NA,NA,NA,2010,"06","16",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_2"
"Anthidium","Anthidium","manicatum",NA,"Spain","Jaén","Ruinas de Bruñel",NA,NA,NA,2010,"06","16",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_3"
"Rhodanthidium","Rhod.","septemdentatum ",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_4"
"Rhodanthidium","Rhod.","sticticum",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_5"
"Anthidiellum",NA,"strigatum",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_6"
"Anthidiellum",NA,"strigatum",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_7"
"Anthidiellum",NA,"strigatum",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_8"
"Rhodanthidium","Rhod.","sticticum",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_9"
"Rhodanthidium","Rhod.","septemdentatum ",NA,"Spain","Jaén","Linarejos",NA,NA,NA,2010,"06","17",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_10"
"Chalicodoma",NA,"sicula ",NA,"Spain","Almería","Las Cuevas de los Medinas",NA,NA,NA,2011,"04","03",NA,NA,"J. Ortiz","J. Ortiz",1,NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_11"
"Osmia",NA,"latrillei",NA,"Spain","Almería","Las Cuevas de los Medinas",NA,NA,NA,2011,"04","03",NA,NA,"J. Ortiz","F. Torres",NA,1,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_12"
