"Bombus","Bombus","terrestris","lusitanicus","Spain","Murcia","Carril De Los Puros",37.9171333312988,1.08451664447784,NA,2013,"05","01",NA,NA,"Pilar De la Rúa","C. Ornosa",NA,"1",NA,NA,NA,NA,NA,"C. Ornosa",NA,"Anthyllis cytisoides (albaida)17:00:00","12_Ornosa_etal_1"
"Bombus","Bombus","terrestris","lusitanicus","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Pilar De la Rúa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_2"
"Bombus","Bombus","terrestris","terretris","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Enrique Acosta","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_3"
"Bombus","Bombus","terrestris","lusitanicus","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Pilar De la Rúa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_4"
"Bombus","Bombus","terrestris","lusitanicus","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Enrique Acosta","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_5"
"Bombus","Bombus","terrestris","lusitanicus","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Pilar De la Rúa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_6"
"Bombus","Bombus","terrestris","lusitanicus","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Enrique Acosta","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_7"
"Bombus","Bombus","terrestris","terretris","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Pilar De la Rúa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_8"
"Bombus","Bombus","terrestris","lusitanicus","Spain","Granada","Curva De Bajada A La Hoya De La Mora",37.0852279663086,3.38179445266724,NA,2013,"08","06",NA,NA,"Enrique Acosta","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"12_Ornosa_etal_9"
"Chalicodoma",NA,"parietina",NA,"Spain","Granada","Al Lado De La Nieve (2)",37.0788764953613,3.37861943244934,NA,2013,"08","06",NA,NA,"Pilar De la Rúa","C. Ornosa",1,NA,0,NA,NA,NA,NA,"C. Ornosa",NA,"Al lado de la nieve","12_Ornosa_etal_10"
