"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.4300003051758,0.0199999995529652,NA,"1997","09",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_1"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,41.1300010681152,0.300000011920929,NA,"2000","05",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_2"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,41.0699996948242,0.5,NA,"2008","06",NA,"01-06-2008","05-06-2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA, Logan, Utah",NA,NA,"19_Kuhlmann_etal_3"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,41.0699996948242,1.13999998569489,NA,"1961","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ETH Zürich, Entomologische Sammlungen",NA,NA,"19_Kuhlmann_etal_4"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,41.0699996948242,1.17999994754791,NA,"1960","05",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Museum of Natural History, Leiden",NA,NA,"19_Kuhlmann_etal_5"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,42.0699996948242,1.22000002861023,NA,"2019","06",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wim Klein, Naturalis",NA,NA,"19_Kuhlmann_etal_6"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,41.3300018310547,1.53999996185303,NA,"1955","05",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Museum of Natural History, Leiden",NA,NA,"19_Kuhlmann_etal_7"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,42.1300010681152,2.3199999332428,NA,"1999","06",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Exkursion Uni Bielefeld",NA,NA,"19_Kuhlmann_etal_8"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,41.3899993896484,2.44000005722046,NA,"1987","06",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz",NA,NA,"19_Kuhlmann_etal_9"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.2999992370605,3,NA,"1905","03",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Museo Nacional de Ciencias Naturales, Madrid",NA,NA,"19_Kuhlmann_etal_10"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.2999992370605,3,NA,"1995","04",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F. Amiet",NA,NA,"19_Kuhlmann_etal_11"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.2999992370605,3,NA,"2003","09",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Natural History Museum, London",NA,NA,"19_Kuhlmann_etal_12"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.2999992370605,3,NA,"2003","09",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Natural History Museum, London",NA,NA,"19_Kuhlmann_etal_13"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4300003051758,3.01999998092651,NA,"2010","05",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_14"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4300003051758,3.01999998092651,NA,"2009","06",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_15"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4300003051758,3.01999998092651,NA,"2009","05",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_16"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4599990844727,3.0699999332428,NA,"1984","06",NA,"01-06-1984","15-06-1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_17"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4599990844727,3.07999992370605,NA,"2007","05",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_18"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4599990844727,3.07999992370605,NA,"2007","05",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_19"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4599990844727,3.07999992370605,NA,"2007","05",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_20"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,42.189998626709,3.09999990463257,NA,"2019","06",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wim Klein, Naturalis",NA,NA,"19_Kuhlmann_etal_21"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.439998626709,3.25,NA,"2014","05",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D. Baldock",NA,NA,"19_Kuhlmann_etal_22"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.439998626709,3.25,NA,"2012","05",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_23"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4199981689453,3.25999999046326,NA,"2010","06",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_24"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4199981689453,3.25999999046326,NA,"2009","05",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baldock",NA,NA,"19_Kuhlmann_etal_25"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.5800018310547,4.01999998092651,NA,"1991","10",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann",NA,NA,"19_Kuhlmann_etal_26"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.5800018310547,4.01999998092651,NA,"1991","10",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burger",NA,NA,"19_Kuhlmann_etal_27"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.5800018310547,4.01999998092651,NA,"1991","10",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burger",NA,NA,"19_Kuhlmann_etal_28"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.3199996948242,-0.0700000002980232,NA,"1974","10",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gembloux",NA,NA,"19_Kuhlmann_etal_29"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.3199996948242,-0.0700000002980232,NA,"1974","10",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gembloux",NA,NA,"19_Kuhlmann_etal_30"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.4099998474121,-0.109999999403954,NA,"1997","09",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_31"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,39.4000015258789,-0.159999996423721,NA,"1952","10",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Museum of Natural History, Leiden",NA,NA,"19_Kuhlmann_etal_32"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.3800010681152,-0.300000011920929,NA,"2008","06",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ortiz-Sanchez",NA,NA,"19_Kuhlmann_etal_33"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.310001373291,-0.340000003576279,NA,"2008","06",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ortiz-Sanchez",NA,NA,"19_Kuhlmann_etal_34"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.4900016784668,-0.569999992847443,NA,"2006","10",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_35"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.4099998474121,-1.1599999666214,NA,"2006","10",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_36"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.5099983215332,-1.25,NA,"2000","04",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_37"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.5099983215332,-1.25,NA,"2001","04",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_38"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.5099983215332,-1.25,NA,"2004","10",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scheuchl",NA,NA,"19_Kuhlmann_etal_39"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.4000015258789,-1.4099999666214,NA,"1974","06",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA, Logan, Utah",NA,NA,"19_Kuhlmann_etal_40"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.060001373291,-2.0699999332428,NA,"1991","10",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ortiz-Sanchez",NA,NA,"19_Kuhlmann_etal_41"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,38.5299987792969,-2.08999991416931,NA,"1983","10",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Museum of Natural History, Leiden",NA,NA,"19_Kuhlmann_etal_42"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5099983215332,-2.08999991416931,NA,"2019","05",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_43"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5099983215332,-2.08999991416931,NA,"2018","05",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_44"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5800018310547,-2.11999988555908,NA,"1991","10",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ortiz-Sanchez",NA,NA,"19_Kuhlmann_etal_45"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.11999988555908,NA,"2018","05",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_46"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.11999988555908,NA,"2019","05",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_47"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5499992370605,-2.13000011444092,NA,"2018","05",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_48"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.13000011444092,NA,"2018","05",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_49"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.13000011444092,NA,"2019","05",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_50"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.13000011444092,NA,"2018","05",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_51"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.13000011444092,NA,"2019","05",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_52"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.14000010490417,NA,"2018","05",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_53"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.5900001525879,-2.14000010490417,NA,"2018","05",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smit",NA,NA,"19_Kuhlmann_etal_54"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,36.560001373291,-2.26999998092651,NA,"1983","10",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Museum of Natural History, Leiden",NA,NA,"19_Kuhlmann_etal_55"
"Colletes",NA,"abeillei",NA,"Spain",NA,NA,37.0699996948242,-2.3199999332428,NA,"1991","09",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ortiz-Sanchez",NA,NA,"19_Kuhlmann_etal_56"
