"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Xylocopa",NA,"violacea",NA,"Spain","Balears, Illes","Son Sardina","39.6229083","2.6546303","<10m",2020,"02","04",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",1,1,0,0,NA,NA,NA,"Joan Díaz-Calafat","in copula while flying",NA,"31_Diaz-Calafat_1"
"Anthophora",NA,"subterranea",NA,"Spain","Balears, Illes","Marratxí","39.621461","2.748314","<10m",2020,"02","10",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_2"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Capdepera","39.683652","3.4494031","<20m",2020,"02","11",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Oxalis pes-caprae",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_3"
"Xylocopa",NA,"violacea",NA,"Spain","Balears, Illes","Binissalem","39.700753","2.834015","<10m",2020,"02","15",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus fistulosus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_4"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Alcúdia","39.838341","3.119707","<1km",2020,"02","16",NA,NA,"Sebastià Jaume Ramis","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat","Found dead",NA,"31_Diaz-Calafat_5"
"Osmia",NA,"cornuta",NA,"Spain","Balears, Illes","Marratxí","39.62104","2.747968","<10m",2020,"02","17",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_6"
"Andrena",NA,"flavipes",NA,"Spain","Balears, Illes","Inca","39.7162062","2.9236813","<20m",2020,"02","19",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",1,0,0,0,NA,"Sinapis",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_7"
"Rhodanthidium",NA,"sticticum",NA,"Spain","Balears, Illes","Inca","39.7253517","2.9052064","<15m",2020,"02","19",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_8"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Inca","39.7268213","2.9041054","<10m",2020,"02","19",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Oxalis pes-caprae",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_9"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Marratxí","39.621086","2.74809","<15m",2020,"02","20",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_10"
"Osmia",NA,"cornuta",NA,"Spain","Balears, Illes","Marratxí","39.62104","2.747968","<15m",2020,"02","20",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_11"
"Andrena",NA,"flavipes",NA,"Spain","Balears, Illes","Inca","39.7267849","2.9039147","<10m",2020,"02","23",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_12"
"Osmia",NA,"cornuta",NA,"Spain","Balears, Illes","Marratxí","39.62104","2.747968","<15m",2020,"02","24",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",1,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_13"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Marratxí","39.623824","2.743475","<10m",2020,"02","25",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_14"
"Osmia",NA,"cornuta",NA,"Spain","Balears, Illes","Marratxí","39.623938","2.743311","<10m",2020,"02","29",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_15"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Marratxí","39.623613","2.738921","<20m",2020,"02","29",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_16"
"Rhodanthidium",NA,"sticticum",NA,"Spain","Balears, Illes","Marratxí","39.621221","2.748171","<10m",2020,"02","29",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_17"
"Anthophora",NA,"subterranea","procera","Spain","Balears, Illes","Palma","39.4245324","3.2589073","<15m",2020,"03","01",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,0,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_18"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.4198693","3.2746022","<15m",2020,"03","01",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,1,0,0,NA,"Echium sp.",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_19"
"Halictus",NA,"scabiosae",NA,"Spain","Balears, Illes","Marratxí","39.621042","2.747957","<10m",2020,"02","29",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",5,0,0,0,NA,NA,NA,"Joan Díaz-Calafat","Nest aggregation",NA,"31_Diaz-Calafat_20"
"Andrena",NA,"nigroolivacea",NA,"Spain","Balears, Illes","Palma","39.6404758","2.6461206","<10m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_21"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Palma","39.64226","2.643435","<15m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_22"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Palma","39.6421739","2.6398584","<15m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_23"
"Halictus",NA,"sacabiosae",NA,"Spain","Balears, Illes","Palma","39.639502","2.6367597","<10m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",1,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_24"
"Rhodanthidium",NA,"sticticum",NA,"Spain","Balears, Illes","Palma","39.6397031","2.6369093","<10m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_25"
"Anthophora",NA,"subterranea",NA,"Spain","Balears, Illes","Palma","39.6381356","2.6385586","<10m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_26"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Palma","39.6375506","2.6399738","<10m",2020,"03","05",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_27"
"Xylocopa",NA,"violacea",NA,"Spain","Balears, Illes","Sóller","39.7771764","2.728259","<15m",2020,"03","08",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_28"
"Andrena",NA,"nigroolivacea",NA,"Spain","Balears, Illes","Felanitx","39.4665056","3.1517779","<15m",2020,"03","08",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_29"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.46615","3.1519977","<15m",2020,"03","08",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",3,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_30"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.46615","3.1519977","<15m",2020,"03","08",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,1,0,0,NA,NA,NA,"Joan Díaz-Calafat","In copula",NA,"31_Diaz-Calafat_31"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Felanitx","39.46615","3.1519977","<15m",2020,"03","08",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_32"
"Anthophora",NA,"subterranea",NA,"Spain","Balears, Illes","Felanitx","39.46615","3.1519977","<15m",2020,"03","08",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",0,1,0,0,NA,"Asphodelus aestivus",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_33"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Marratxí","39.6253554","2.7237864","<10m",2020,"03","09",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",1,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_34"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Marratxí","39.6246866","2.7249639","<10m",2020,"03","09",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,0,0,1,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_35"
"Anthophora",NA,"plumipes",NA,"Spain","Balears, Illes","Marratxí","39.6256888","2.7243511","<10m",2020,"03","09",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_36"
"Osmia",NA,"latreillei",NA,"Spain","Balears, Illes","Marratxí","39.621256","2.748158","<10m",2020,"04","09",NA,NA,"Joan Díaz Calafat","Joan Díaz Calafat",1,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_37"
"Anthophora",NA,"subterranea","procera","Spain","Balears, Illes","Palma","39.5747049","2.6149017","<15m",2019,"01","26",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,0,0,0,NA,"Oxalis pes-caprae",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_38"
"Andrena",NA,"flavipes",NA,"Spain","Balears, Illes","Palma","39.5726837","2.6164571","<15m",2019,"02","28",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,0,0,0,NA,"Glebionis coronaria",NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_39"
"Halictus",NA,"scabiosae",NA,"Spain","Balears, Illes","Palma","39.5629344","2.6193722","<15m",2019,"03","08",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_40"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.4229683","3.259198","<10m",2019,"03","16",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_41"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.4082001","3.2618764","<25m",2019,"03","17",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",2,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_42"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.4085417","3.2624367","<10m",2019,"03","17",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",0,1,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_43"
"Megachile",NA,"sicula",NA,"Spain","Balears, Illes","Felanitx","39.4199095","3.2747083","<15m",2019,"03","17",NA,NA,"Elisa Ribas Marquès","Joan Díaz Calafat",1,0,0,0,NA,NA,NA,"Joan Díaz-Calafat",NA,NA,"31_Diaz-Calafat_44"
