"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Megachile ","Eutricharaea","leachella",NA,"Spain",NA,NA,NA,NA,NA,"2006","09",1,NA,NA,"M.A. Marcos ","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_1"
"Bombus ","Bombus","terrestris ",NA,"Spain","Madrid","Cerro Colgado, pinarcillo",NA,NA,NA,"2012","07",16,NA,NA,"C. Ornosa","C. Ornosa",NA,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_2"
"Bombus ","Bombus","terrestris ",NA,"Spain","Madrid","Las Dehesas. Albergue",NA,NA,NA,"2012","07",15,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_3"
"Bombus ","Bombus","terrestris ",NA,"Spain","Madrid","Cerro Colgado",NA,NA,NA,"2012","07",15,NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_4"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid","Las Dehesas. Albergue",NA,NA,NA,"2012","07",14,NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_5"
"Bombus ","Bombus","terrestris ",NA,"Spain","Madrid","Ciudad Universitaria",NA,NA,NA,"2009","09",13,NA,NA,"V. Monserrat","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_6"
"Bombus ","Megabombus","hortorum",NA,"Spain","Pontevedra","Moscoso",NA,NA,NA,"2012","07",NA,"10-07-2012","28-07-2012","R. Outerelo","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_7"
"Bombus ","Bombus","terrestris",NA,"Spain","Almería","Cabo de Gata",NA,NA,NA,"2009",NA,NA,NA,NA,"P. Vargas","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_8"
"Bombus ","Bombus","terrestris",NA,"Spain","Segovia","Valsaín",NA,NA,NA,"2009","07",14,NA,NA,"R. Outerelo","C. Ornosa",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_9"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid","Cerros yeso, Aranjuez",NA,NA,NA,"1977","04",24,NA,NA,"J. L. Viejo","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_10"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid","CSIC Madrid",NA,NA,NA,"1985","04",16,NA,NA,"A. Fdez. Torres","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_11"
"Bombus ","Bombus","terrestris",NA,"Spain","Salamanca","Candelario",NA,NA,NA,"1976","04",22,NA,NA,"Pilar Esteban","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_12"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid","Cantoblanco, UAM",NA,NA,NA,"1979","11",NA,NA,NA,"J. L. Viejo","C. Ornosa",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_13"
"Bombus ","Thoracobombus","pascuorum",NA,"Spain","Madrid","Cerro Colgado",NA,NA,NA,"1991","07",31,NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_14"
"Bombus ","Thoracobombus","pascuorum",NA,"Spain","Madrid","Cerro Colgado",NA,NA,NA,"1990","07",25,NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,"C. Ornosa",NA,NA,"2_Ornosa_15"
