"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," A. Soria, M-30",NA,NA,NA,2016,"02","12",NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_1"
"Bombus","Bombus","terrestris",NA,"Spain","Madrid"," A. Soria, M-30",NA,NA,NA,2016,"02","12",NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_2"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","23",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_3"
"Bombus ","Psithyrus","vestalis",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","23",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_4"
"Bombus ","Thoracobombus","pascuorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","23",NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_5"
"Bombus ","Thoracobombus","pascuorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","23",NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_6"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_7"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_8"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_9"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_10"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7861099243164,-4.05305576324463,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_11"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_12"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_13"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_14"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_15"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_16"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_17"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_18"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_19"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_20"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_21"
"Bombus ","Bombus","lucorum",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",0,NA,1,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_22"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_23"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_24"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_25"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_26"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_27"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_28"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_29"
"Bombus ","Bombus","terrestris",NA,"Spain","Madrid",NA,40.7919425964355,-4.05972242355347,NA,2016,"08","26",NA,NA,"C. Ornosa","C. Ornosa",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7_Ornosa_30"
