"Stelis",NA,"phaeoptera",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","24",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_14"
"Stelis",NA,"phaeoptera",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","15",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_15"
"Coelioxys",NA,"aurolimbata",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","29",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_16"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","15",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_17"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_18"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","08",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_19"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","15",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_20"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","21",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_21"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","21",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_22"
"Chalicedoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1994,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_23"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","06",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_24"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_25"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"07","04",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_26"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_27"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"07","11",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_28"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_29"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_30"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_31"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_32"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_33"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_34"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_35"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_36"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_37"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_38"
"Megachile",NA,"leachella",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_39"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_40"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_41"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_42"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_43"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_44"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_45"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_46"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_47"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_48"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","28",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_49"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_50"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_51"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"07","11",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_52"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_53"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_54"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_55"
"Megachile",NA,"apicalis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_56"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_57"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","06",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_58"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_59"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","28",NA,NA,"F. Torres","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_60"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_61"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_62"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_63"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_64"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_65"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_66"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_67"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_68"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_69"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_70"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_71"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_72"
"Megachile",NA,"rotundata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","06",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_73"
"Megachile",NA,"centuncularis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_74"
"Megachile",NA,"maritima",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_75"
"Megachile",NA,"maritima",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_76"
"Creghtorella",NA,"albisecta",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_77"
"Creghtorella",NA,"albisecta",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_78"
"Megachile",NA,"melanopyga",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F. Torres","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_79"
"Megachile",NA,"versicolor",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F. Torres","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_80"
"Megachile",NA,"versicolor",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_81"
"Megachile",NA,"picicornis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F. Torres","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_82"
"Megachile",NA,"picicornis",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_83"
"Hoplitis",NA,"leucomelana",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F. Torres","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_84"
"Anthidium",NA,"latreillei",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_85"
"Anthidium",NA,"latreillei",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_86"
"Anthidium",NA,"latreillei",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","19",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_87"
"Anthidium",NA,"latreillei",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_88"
"Anthidium",NA,"latreillei",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"07","04",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_89"
"Anthidium",NA,"latreillei",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_90"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_91"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","06",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_92"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","06",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_93"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_94"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","06",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_95"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_96"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_97"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_98"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_99"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_100"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_101"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_102"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_103"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","20",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_104"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_105"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_106"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_107"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","16",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_108"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_109"
"Chalicodoma",NA,"ericetorum",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","12",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",NA,1,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_110"
"Coelioxys",NA,"auroliubata",NA,"Spain","Madrid",NA,NA,NA,NA,1995,"06","22",NA,NA,"F.G. Gonzalez","F. G. Gonzalez",1,NA,NA,NA,NA,NA,NA,"C. Ornosa",NA,NA,"40_Gonzalez_111"
