"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Hylaeus",NA,"angustatus",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2015,"04",20,NA,NA,"B. Moreira, A. Gonçalves","D. Baldock",0,1,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_1"
"Andrena",NA,"bimaculata",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2015,"04",20,NA,NA,"B. Moreira, A. Gonçalves","T.J.Wood",0,2,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_2"
"Andrena",NA,"fuscipes",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2014,"10",NA,"2014-10-03","2014-10-18","B. Moreira, A. Gonçalves","T.J.Wood",1,0,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_3"
"Andrena",NA,"gelriae ",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2015,"04",20,NA,NA,"B. Moreira, A. Gonçalves","B. Tomozii",0,1,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_4"
"Andrena",NA,"wilkella",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2015,"04",27,NA,NA,"B. Moreira, A. Gonçalves","T.J.Wood",1,0,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_5"
"Lasioglossum",NA,"brevicorne",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2014,"09",30,NA,NA,"B. Moreira, A. Gonçalves","A. Pauly",0,1,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_6"
"Ceratina",NA,"nigrolabiata ",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2014,"10",NA,"2014-10-03","2014-10-18","B. Moreira, A. Gonçalves","D. Baldock",1,0,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_7"
"Nomada",NA,"rufipes ",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2015,"10",NA,"2014-10-03","2014-10-18","B. Moreira, A. Gonçalves","J. Smit",0,1,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_8"
"Nomada",NA,"villosa",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<25km",2015,"04",20,NA,NA,"B. Moreira, A. Gonçalves","J. Smit",0,1,0,0,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,"The low coordinate precision is because specimens were colected in different samplings locations and then sent to specialist for their identification. We were able to get the identifications, however we (still) could not recover the exact location corresponding to eacg specimen. We still hope to get it. If we get it we can send a more precise location","6_Moreira_9"
"Apis",NA,"mellifera",NA,"Portugal","Beira","Serra da Estrela",40.41066111,-7.66972222,"<100m",2015,"04",20,NA,NA,"B. Moreira, A. Gonçalves","A. Gonçalves",0,0,0,1,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,NA,"6_Moreira_10"
"Apis",NA,"mellifera",NA,"Portugal","Beira","Serra da Estrela",40.45453055,-7.59756111,"<100m",2014,"10",NA,"2014-10-03","2014-10-18","B. Moreira, A. Gonçalves","A. Gonçalves",0,0,0,1,NA,NA,NA,"B. Moreira, A. Gonçalves",NA,NA,"6_Moreira_11"
