"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Bombus",NA,"terrestris",NA,NA,NA,NA,NA,NA,NA,2006,"05",NA,NA,NA,NA,"I. Bartomeus",0,0,1,NA,"https://doi.org/10.1007/s00442-007-0946-1","Carpobrotus edulis",1,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_1"
"Apis",NA,"mellifera",NA,NA,NA,NA,NA,NA,NA,2006,"05",NA,NA,NA,NA,"I. Bartomeus",0,0,1,NA,"https://doi.org/10.1007/s00442-007-0946-1","Carpobrotus edulis",2,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_2"
"Anthidium",NA,"septemspinosum",NA,NA,NA,NA,NA,NA,NA,2006,"05",NA,NA,NA,NA,"L.O. Aguado",0,1,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Carpobrotus edulis",3,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_3"
"Anthidium",NA,"stictium",NA,NA,NA,NA,NA,NA,NA,2006,"05",NA,NA,NA,NA,"L.O. Aguado",0,1,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Cistus albidus",4,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_4"
"Halictus",NA,"subauratus",NA,NA,NA,NA,NA,NA,NA,2005,"06","05",NA,NA,NA,"F.J. Ortiz",1,0,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Cistus salvifolius",5,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_5"
"Andrena",NA,"senecionis",NA,NA,NA,NA,NA,NA,NA,2006,"05",NA,NA,NA,NA,"L.O. Aguado",1,0,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Sonchus tenerrimus",6,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_6"
"Lasioglossum",NA,"pauxillum",NA,NA,NA,NA,NA,NA,NA,2004,"07","06",NA,NA,NA,"F.J. Ortiz",1,0,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Eryngium sp",7,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_7"
"Hylaeus",NA,"variegatus",NA,NA,NA,NA,NA,NA,NA,2004,"07","08",NA,NA,NA,"F.J. Ortiz",1,0,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Eryngium sp",8,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_8"
"Lasioglossum",NA,"pauxillum",NA,NA,NA,NA,NA,NA,NA,2004,"05","14",NA,NA,NA,"F.J. Ortiz",1,0,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Convolvulus sp",9,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_9"
"Lasioglossum",NA,"interruptum",NA,NA,NA,NA,NA,NA,NA,2004,"06","22",NA,NA,NA,"F.J. Ortiz",1,0,0,NA,"https://doi.org/10.1007/s00442-007-0946-1","Sedum sp",10,"I. Bartomeus",NA,NA,"15_Bartomeus_etal_10"
